immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
8491 AH 56,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
3465 CH 68,Mercedes,S500,306,très longue,5,5,blanc,true,70910
4857 OO 55,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
8987 VM 38,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3569 UK 41,Mercedes,S500,306,très longue,5,5,rouge,true,70910
2859 DM 43,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
3935 CU 41,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
672 DC 67,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
4652 GC 35,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
1052 YG 34,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3742 WP 28,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3620 CB 78,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
7419 AC 67,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
5238 HB 27,BMW,M5,507,très longue,5,5,rouge,false,94800
5890 FJ 32,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
9238 UF 46,Mercedes,S500,306,très longue,5,5,gris,false,101300
511 HW 94,BMW,M5,507,très longue,5,5,bleu,true,66360
9255 HH 41,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
1247 OZ 66,BMW,M5,507,très longue,5,5,rouge,true,66360
3435 WH 54,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3543 QI 70,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
2815 BV 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
7492 SH 22,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
4134 EQ 52,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
5636 BC 42,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6080 SX 80,Mercedes,S500,306,très longue,5,5,blanc,false,101300
5722 AL 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
1518 MY 71,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
3930 CU 13,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
6940 XJ 71,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
1122 DK 21,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
7670 JM 38,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
1667 WE 58,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
819 LS 97,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
6177 VN 44,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
1750 QA 17,BMW,M5,507,très longue,5,5,bleu,false,94800
1788 DQ 79,Mercedes,S500,306,très longue,5,5,gris,false,101300
7628 AH 68,BMW,M5,507,très longue,5,5,noir,true,66360
3836 RK 51,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
3444 PJ 14,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
4709 VA 78,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
2500 VV 24,BMW,M5,507,très longue,5,5,gris,true,66360
9769 FN 15,Mercedes,A200,136,moyenne,5,5,gris,true,18130
3710 IY 24,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
9402 WF 62,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
2093 LD 73,BMW,120i,150,moyenne,5,5,noir,true,25060
1733 AA 24,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
4783 NA 66,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
1960 UC 22,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
5149 QR 17,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
9175 MX 81,BMW,M5,507,très longue,5,5,noir,true,66360
4968 KT 57,BMW,M5,507,très longue,5,5,bleu,false,94800
944 NL 75,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
700 LJ 16,Mercedes,A200,136,moyenne,5,5,noir,true,18130
9449 WZ 22,Mercedes,S500,306,très longue,5,5,rouge,true,70910
7482 CF 22,Dacia,Logan 1.6 MPI,90,moyenne,5,5,gris,false,7500
5370 XH 42,Dacia,Logan 1.6 MPI,90,moyenne,5,5,noir,false,7500
6432 VN 90,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
4334 NU 13,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
6209 OQ 77,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8645 NZ 97,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
2146 WZ 71,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
5360 ED 39,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
7825 DH 13,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
9962 UF 90,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
8026 JD 21,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
2946 RY 40,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
7962 IT 45,BMW,M5,507,très longue,5,5,noir,false,94800
9502 SF 50,Mercedes,S500,306,très longue,5,5,rouge,false,101300
9557 FY 74,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
2524 JP 12,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9334 LR 66,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
8359 ZR 48,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
8297 MM 91,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1727 FH 78,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
855 AA 57,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
9249 UK 21,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
2696 MK 75,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6937 LG 25,Mercedes,S500,306,très longue,5,5,bleu,true,70910
7265 LY 16,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
7103 AY 53,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
5758 IG 67,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
6110 RH 20,BMW,M5,507,très longue,5,5,bleu,false,94800
3759 HS 80,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
8086 UF 30,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
944 HX 26,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6267 EU 82,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
2823 PS 18,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
7921 AV 43,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8036 HH 72,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
3597 ER 24,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
5100 GF 75,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
3384 ME 66,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
9236 UA 39,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
2545 YC 52,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
8286 GT 48,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7594 XT 63,Mercedes,A200,136,moyenne,5,5,gris,false,25900
3113 MD 93,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
2605 GF 80,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
7150 YB 19,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
8300 RD 45,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
2243 XC 62,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
3849 RI 59,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7754 RP 43,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2520 DL 83,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
9936 WZ 85,BMW,M5,507,très longue,5,5,blanc,false,94800
3551 LE 76,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
7944 QA 49,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
7370 HE 35,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
5803 UV 24,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
8459 VT 64,Audi,A3 2.0 FSI,150,moyenne,5,5,bleu,false,28500
9636 OD 14,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
1062 FS 49,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
2411 DU 20,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
6021 QV 65,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
2825 VD 28,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
8407 LW 58,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
7775 AI 65,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
7455 MB 91,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
248 XR 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6462 LO 87,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,true,8540
996 GW 25,Mercedes,A200,136,moyenne,5,5,noir,false,25900
3389 QN 75,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5191 VU 60,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
8911 IP 49,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
6782 JB 16,Mercedes,S500,306,très longue,5,5,rouge,false,101300
3160 QO 59,Dacia,Logan 1.6 MPI,90,moyenne,5,5,noir,false,7500
849 WG 72,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3114 VX 68,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
6391 ME 41,Mercedes,S500,306,très longue,5,5,gris,true,70910
694 OD 31,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
7363 PH 91,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
4673 VM 52,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
5407 YA 65,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
359 CE 78,Lancia,Ypsilon 1.4 16V,90,courte,5,3,rouge,false,13500
8407 BO 49,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
2618 OX 31,Mercedes,S500,306,très longue,5,5,noir,false,101300
1713 BF 32,BMW,M5,507,très longue,5,5,blanc,false,94800
9263 XQ 73,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
6970 JW 17,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
4098 IC 71,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
6459 AB 55,Mercedes,S500,306,très longue,5,5,noir,false,101300
3047 PK 78,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
3145 GJ 67,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
4475 JM 35,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
488 RZ 52,Mercedes,S500,306,très longue,5,5,noir,true,70910
710 FG 22,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
9076 CP 37,BMW,120i,150,moyenne,5,5,gris,true,25060
8373 QB 22,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6621 PE 72,Dacia,Logan 1.6 MPI,90,moyenne,5,5,gris,false,7500
4530 KP 47,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6149 AN 67,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
743 EU 61,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
6391 FG 71,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3526 UB 61,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4255 DV 71,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
9991 VS 75,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
3237 VP 37,Audi,A2 1.4,75,courte,5,5,noir,true,12817
7937 OL 10,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
3144 OI 41,BMW,120i,150,moyenne,5,5,bleu,true,25060
1419 QV 92,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
7752 SZ 78,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
9754 KQ 75,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
7729 PP 24,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
5544 FV 64,BMW,M5,507,très longue,5,5,noir,false,94800
8804 BF 89,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
7417 SP 59,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
1473 SQ 24,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
4437 VC 30,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
4096 SZ 61,Audi,A2 1.4,75,courte,5,5,noir,true,12817
767 SB 57,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
3 TM 28,Mercedes,S500,306,très longue,5,5,blanc,true,70910
7316 UV 18,Audi,A2 1.4,75,courte,5,5,gris,true,12817
5233 QI 72,BMW,M5,507,très longue,5,5,gris,false,94800
285 UX 93,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
5348 VP 93,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
933 FU 22,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
2226 WO 41,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
628 BQ 20,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4254 XF 61,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
7634 EK 34,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
9277 TF 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
5558 WK 26,BMW,M5,507,très longue,5,5,gris,true,66360
355 OX 88,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
7962 YM 88,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
3059 HV 37,Mercedes,S500,306,très longue,5,5,noir,true,70910
3972 VM 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
9974 BZ 76,Mercedes,A200,136,moyenne,5,5,noir,false,25900
9941 MF 26,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3452 DJ 60,BMW,120i,150,moyenne,5,5,rouge,true,25060
249 SY 65,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
8980 RU 42,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
7087 XH 43,BMW,M5,507,très longue,5,5,bleu,false,94800
5444 KX 31,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
1022 HD 34,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6884 ZZ 10,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
4639 FP 88,BMW,M5,507,très longue,5,5,gris,false,94800
6450 HX 29,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8277 PC 54,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
9978 OY 67,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
3559 KG 77,Mercedes,A200,136,moyenne,5,5,gris,false,25900
6147 PC 39,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
4887 GA 58,Seat,Toledo 1.6,102,longue,5,5,bleu,false,18880
3071 ES 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
7557 AZ 25,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
6423 AA 65,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
2673 AY 98,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
4928 GE 18,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2218 BZ 66,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
2328 NE 31,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
4078 RQ 71,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
75 IB 74,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
9619 OH 37,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
9395 ER 14,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
5620 RL 48,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
6005 HG 63,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
4084 KK 12,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
669 KW 58,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
7730 BI 30,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
9791 AX 50,BMW,M5,507,très longue,5,5,noir,true,66360
6877 HE 83,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
3424 KA 34,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5136 RQ 93,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
1999 WD 56,Mercedes,A200,136,moyenne,5,5,noir,false,25900
5366 QF 12,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
8916 GX 18,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
4888 MX 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
4701 OP 32,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3700 BI 60,Fiat,Croma 2.2,147,longue,5,5,gris,true,17346
8109 OF 66,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
2834 EM 46,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
649 MU 65,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
6854 LB 84,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8107 EF 76,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
3787 OB 10,BMW,M5,507,très longue,5,5,noir,true,66360
8355 NU 46,Mercedes,S500,306,très longue,5,5,gris,true,70910
2024 XR 24,BMW,120i,150,moyenne,5,5,blanc,true,25060
1809 MO 75,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,true,16029
4336 GZ 48,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
2638 OZ 90,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
3886 OE 72,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
1589 PW 82,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
4910 VR 50,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
6332 TC 17,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
3594 CO 42,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
7167 QC 25,Mercedes,S500,306,très longue,5,5,rouge,false,101300
8340 AD 10,BMW,M5,507,très longue,5,5,bleu,false,94800
4212 DS 85,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
1173 FT 32,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
1638 ZU 92,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
5346 XY 24,Mini,Copper 1.6 16V,115,courte,5,5,bleu,true,12740
6450 FR 41,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
7658 IB 76,Audi,A2 1.4,75,courte,5,5,noir,true,12817
4440 HM 26,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4667 TM 29,BMW,M5,507,très longue,5,5,noir,false,94800
2874 GB 63,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5989 VT 92,BMW,M5,507,très longue,5,5,blanc,true,66360
6846 FR 30,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
4311 DR 56,BMW,M5,507,très longue,5,5,gris,false,94800
7978 VT 24,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
6731 BY 23,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
7415 BT 50,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
4367 VS 79,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
2170 SD 74,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6107 QT 18,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
3057 WK 38,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
303 XF 61,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
9971 AU 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
1967 XW 22,BMW,M5,507,très longue,5,5,noir,false,94800
8846 SK 88,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
767 RH 65,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
8827 SK 81,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5384 XJ 61,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
246 BJ 68,BMW,M5,507,très longue,5,5,rouge,true,66360
6081 GC 41,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
6677 RU 79,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
6172 NS 61,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
2998 JY 52,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
6400 WC 96,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
3602 OA 96,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
2988 PY 89,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
9296 ME 27,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
9452 RP 98,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
6395 ZR 14,BMW,M5,507,très longue,5,5,blanc,false,94800
8805 FD 56,Mercedes,S500,306,très longue,5,5,rouge,false,101300
7546 LT 83,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
6312 EE 66,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
8042 OG 41,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
5314 FP 39,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
4740 VV 93,BMW,M5,507,très longue,5,5,bleu,false,94800
6737 GU 95,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
2868 QX 70,BMW,M5,507,très longue,5,5,bleu,false,94800
4778 MB 63,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
8827 RQ 60,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
85 MP 10,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3471 WI 75,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
5943 AQ 28,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
7629 NP 25,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
7772 VG 37,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
9345 DL 15,BMW,M5,507,très longue,5,5,blanc,false,94800
8349 HF 65,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
5813 ZS 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3263 TF 60,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
3138 TN 56,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
5711 TM 68,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
6889 AB 54,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
7644 UP 75,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
7819 HB 69,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
5544 OV 94,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
6477 NS 57,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
4929 FO 57,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,true,16029
456 EH 18,BMW,M5,507,très longue,5,5,noir,false,94800
2799 JY 26,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
8444 NO 75,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
5289 RC 45,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
9676 DH 75,Mini,Copper 1.6 16V,115,courte,5,5,blanc,true,12740
1193 QQ 66,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
6099 RL 34,Fiat,Croma 2.2,147,longue,5,5,bleu,true,17346
9971 SX 52,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
4731 RJ 96,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
98 UT 47,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4706 AF 14,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
5861 FG 57,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1920 ZH 35,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
7222 IQ 11,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
8560 EF 93,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
8718 ED 40,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
3451 UH 94,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
1239 KW 81,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
9926 HQ 21,Dacia,Logan 1.6 MPI,90,moyenne,5,5,blanc,false,7500
6603 EN 12,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
1713 AF 83,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7149 ZY 92,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
1987 SI 32,BMW,M5,507,très longue,5,5,bleu,false,94800
635 KG 73,BMW,120i,150,moyenne,5,5,gris,true,25060
1024 RJ 82,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
7279 PE 31,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
7302 EA 52,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
5539 SI 37,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
2411 RD 14,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
5664 BR 12,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3704 YM 15,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1399 GN 74,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
5472 XH 15,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
459 MX 59,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
944 KX 84,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7951 MY 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
2919 QH 50,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
3154 EE 84,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
6131 VE 92,Mercedes,S500,306,très longue,5,5,rouge,false,101300
5193 LU 79,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
967 YY 74,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
3016 FP 89,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
9149 VR 65,Audi,A2 1.4,75,courte,5,5,gris,false,18310
