immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
8872 UK 96,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
9986 EL 89,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
1575 DS 96,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
3583 ZS 74,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
9045 VT 76,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6301 KD 74,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
4615 HR 33,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
5886 PG 76,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
7029 SA 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
1225 YA 20,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3054 AB 73,Mercedes,S500,306,très longue,5,5,bleu,true,70910
798 VW 67,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
6947 HK 65,Mercedes,S500,306,très longue,5,5,bleu,false,101300
2843 DA 75,BMW,M5,507,très longue,5,5,blanc,true,66360
7769 PB 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
4155 NV 52,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
9158 WJ 92,BMW,M5,507,très longue,5,5,rouge,false,94800
6577 KZ 98,Audi,A2 1.4,75,courte,5,5,gris,false,18310
9398 KL 51,BMW,M5,507,très longue,5,5,gris,false,94800
951 BO 71,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2164 KE 57,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7259 MA 83,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1181 ET 51,BMW,M5,507,très longue,5,5,blanc,true,66360
8905 TO 37,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
786 EE 89,BMW,M5,507,très longue,5,5,rouge,false,94800
9457 CE 78,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
3315 RL 15,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
1305 RK 52,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
3131 FM 32,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
5239 PZ 98,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5116 SU 93,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
8532 GP 57,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
9009 GH 72,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
1143 NR 96,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
3292 MG 63,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
1680 ID 52,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7712 MA 75,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
6165 DO 22,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
3049 YA 70,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
4734 YG 75,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
5803 LS 45,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
2526 RC 93,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
1916 DL 14,Mercedes,S500,306,très longue,5,5,blanc,false,101300
9584 LF 97,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
6791 GD 81,BMW,M5,507,très longue,5,5,gris,false,94800
7618 GW 53,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9567 KT 46,BMW,M5,507,très longue,5,5,noir,true,66360
8538 XF 79,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
5267 SK 44,Audi,A2 1.4,75,courte,5,5,gris,false,18310
9677 JA 73,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
8006 PB 68,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
1238 HJ 95,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
5988 EZ 50,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
5210 LA 86,Mercedes,S500,306,très longue,5,5,gris,true,70910
5219 HO 14,Mercedes,S500,306,très longue,5,5,noir,false,101300
2170 EY 97,BMW,120i,150,moyenne,5,5,rouge,true,25060
8720 OX 39,BMW,M5,507,très longue,5,5,rouge,true,66360
6176 XM 69,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5023 FO 13,Mercedes,S500,306,très longue,5,5,rouge,false,101300
8587 AP 98,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
9053 GJ 68,Audi,A2 1.4,75,courte,5,5,noir,false,18310
2972 XJ 23,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
2379 EB 58,BMW,M5,507,très longue,5,5,gris,true,66360
4704 QU 70,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
8189 XX 22,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
3994 PG 75,Mini,Copper 1.6 16V,115,courte,5,5,blanc,false,18200
4782 MI 73,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
6656 BR 54,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1134 PM 65,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
6235 FQ 13,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
2016 DB 83,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
7697 EL 91,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
6634 XE 42,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5661 LY 20,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6642 PD 95,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
7315 VA 49,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
807 BG 53,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
4614 QU 59,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5167 BN 62,BMW,M5,507,très longue,5,5,noir,false,94800
1375 PS 71,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
4481 RY 28,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
3890 UL 97,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4135 TZ 29,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
2150 LD 23,Mercedes,A200,136,moyenne,5,5,noir,true,18130
358 OH 37,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
3476 JH 96,BMW,M5,507,très longue,5,5,blanc,false,94800
4610 QD 20,BMW,120i,150,moyenne,5,5,noir,true,25060
9492 EI 14,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1609 AQ 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7157 AE 20,Mercedes,S500,306,très longue,5,5,rouge,true,70910
8337 LB 92,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
3217 AH 49,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
6159 YY 34,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
7323 SJ 40,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
995 GI 28,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
6964 QE 29,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
9296 RX 42,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
5103 JS 30,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
7272 ZO 26,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
1393 KO 86,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
5876 QK 59,BMW,120i,150,moyenne,5,5,gris,true,25060
7673 SD 60,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
2726 MU 91,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
5988 JB 56,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
9093 LR 34,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
8975 GI 87,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
2332 XT 96,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
3327 EE 25,BMW,M5,507,très longue,5,5,rouge,true,66360
2163 NG 10,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
3015 FT 44,BMW,M5,507,très longue,5,5,noir,false,94800
126 JU 80,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
3861 ZV 76,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
283 MQ 46,Lancia,Ypsilon 1.4 16V,90,courte,5,3,bleu,false,13500
1770 SG 24,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
2996 XY 31,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
5570 LU 13,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
9772 JC 27,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
1675 AB 92,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
7665 JU 11,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
9615 NM 74,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
415 KR 76,BMW,M5,507,très longue,5,5,rouge,false,94800
1056 WI 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
8279 RC 76,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
990 LZ 62,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
9534 MH 39,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
4958 CR 51,BMW,M5,507,très longue,5,5,rouge,false,94800
9782 MM 73,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
604 QP 28,BMW,M5,507,très longue,5,5,gris,false,94800
6051 RM 12,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
9521 NL 22,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
5424 CK 72,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
91 QV 36,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
860 HW 28,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
9601 ML 88,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
6694 MI 80,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
4792 BV 82,Mercedes,S500,306,très longue,5,5,bleu,false,101300
7780 ZO 78,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
74 HU 61,BMW,M5,507,très longue,5,5,blanc,true,66360
8746 MB 20,Mercedes,S500,306,très longue,5,5,gris,false,101300
2439 JA 98,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
8184 MY 45,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
2886 IQ 34,BMW,M5,507,très longue,5,5,gris,false,94800
7166 HS 58,Mercedes,A200,136,moyenne,5,5,noir,true,18130
9544 PU 77,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
6668 WZ 30,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
5476 UY 13,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
5689 NU 68,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
9020 EC 21,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3474 OQ 80,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
6413 GP 19,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
1142 SA 34,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
3005 BS 81,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
202 BH 82,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
2600 IG 36,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
4129 PL 59,BMW,M5,507,très longue,5,5,bleu,false,94800
4555 JK 55,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
360 CY 17,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
8595 PK 36,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
713 XQ 14,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2671 PQ 17,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
8683 BG 20,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
2784 TX 92,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
417 SM 23,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
7352 AV 63,Mercedes,S500,306,très longue,5,5,blanc,false,101300
5544 ZD 18,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7461 IN 30,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
4336 EN 14,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1788 UY 22,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
3528 EU 80,BMW,M5,507,très longue,5,5,blanc,false,94800
3950 NP 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
1491 FW 81,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
6059 SX 78,Audi,A2 1.4,75,courte,5,5,noir,true,12817
523 IM 62,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
4228 HE 38,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
6742 FO 15,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
9138 VA 73,BMW,M5,507,très longue,5,5,gris,true,66360
8592 AO 58,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
9926 ZT 37,BMW,M5,507,très longue,5,5,rouge,false,94800
1370 MA 64,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
8324 MS 84,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
4559 NY 37,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
8205 ZP 27,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,true,8540
8069 TY 19,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
1551 HN 61,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
7908 TT 33,Audi,A2 1.4,75,courte,5,5,noir,false,18310
4014 VJ 80,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
793 GE 98,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,true,15644
2145 YM 65,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
5184 HG 97,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4414 FS 79,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
8677 JP 24,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
6867 QB 54,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6416 TZ 37,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
5952 SH 83,Mercedes,S500,306,très longue,5,5,bleu,true,70910
7214 CV 92,BMW,M5,507,très longue,5,5,noir,true,66360
4302 KQ 26,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6190 MI 91,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
7899 LZ 90,Mercedes,S500,306,très longue,5,5,noir,false,101300
1936 BP 34,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
6164 SU 21,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2893 FK 10,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6062 UB 73,BMW,M5,507,très longue,5,5,bleu,true,66360
1765 UY 75,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
2535 HY 48,Mercedes,S500,306,très longue,5,5,gris,false,101300
9654 PA 24,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
8098 SD 14,BMW,M5,507,très longue,5,5,rouge,true,66360
5434 OZ 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2368 OT 26,BMW,M5,507,très longue,5,5,noir,true,66360
3082 VZ 91,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
1703 QY 70,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
7805 CD 46,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
4888 UN 54,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7504 KT 42,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
2043 WH 47,BMW,M5,507,très longue,5,5,noir,true,66360
792 VT 69,Mercedes,A200,136,moyenne,5,5,gris,false,25900
934 DJ 37,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
6618 GD 16,Lancia,Ypsilon 1.4 16V,90,courte,5,3,rouge,false,13500
6776 VG 11,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
6439 GG 54,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
1042 UD 68,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
2904 QU 56,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
4071 MA 26,BMW,120i,150,moyenne,5,5,blanc,true,25060
5860 VL 34,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
9815 YX 45,BMW,M5,507,très longue,5,5,bleu,true,66360
9274 ZH 61,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
2193 KS 49,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
3859 EM 65,BMW,M5,507,très longue,5,5,noir,true,66360
1362 YY 27,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2326 SE 12,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3926 HP 85,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
4435 FZ 70,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
70 RS 43,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
5149 NS 27,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
7670 GF 67,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2919 GK 60,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
9956 ZC 77,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7772 WL 77,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
1644 XP 81,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
5442 HT 42,Audi,A2 1.4,75,courte,5,5,noir,true,12817
5184 QV 51,BMW,M5,507,très longue,5,5,rouge,true,66360
7829 SI 44,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
5891 ZJ 65,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
9141 SO 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
1754 UO 10,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
4908 SZ 83,Mercedes,S500,306,très longue,5,5,bleu,false,101300
9444 SV 51,BMW,M5,507,très longue,5,5,rouge,true,66360
5780 TO 69,BMW,M5,507,très longue,5,5,blanc,true,66360
8991 VZ 85,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6216 WC 38,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
774 LQ 31,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
4726 ZV 50,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
6651 UH 83,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
1562 WK 81,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
8691 NF 69,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
9316 VQ 43,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
9148 TG 60,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
6047 ZN 65,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
384 SD 59,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
2311 BC 88,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
409 FX 85,Mercedes,A200,136,moyenne,5,5,gris,true,18130
8207 RT 26,Audi,A2 1.4,75,courte,5,5,noir,false,18310
907 OM 70,Mini,Copper 1.6 16V,115,courte,5,5,rouge,true,12740
7489 FF 29,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
7580 NY 66,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
3701 BV 40,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
9299 RF 35,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
7338 YP 34,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
2905 VR 39,BMW,M5,507,très longue,5,5,blanc,false,94800
2385 MC 83,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
731 YM 70,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4084 LZ 40,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
713 JW 90,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
1796 XL 28,Audi,A2 1.4,75,courte,5,5,gris,true,12817
8634 ZN 72,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7827 JJ 20,BMW,M5,507,très longue,5,5,rouge,false,94800
9831 QC 46,Audi,A2 1.4,75,courte,5,5,noir,true,12817
9580 PZ 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
1456 ML 16,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
5442 DU 19,Audi,A2 1.4,75,courte,5,5,noir,false,18310
2597 YM 70,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
5304 EV 51,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
3492 WW 62,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
799 VU 13,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2756 DU 68,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
7695 IY 31,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
8329 KG 29,BMW,M5,507,très longue,5,5,rouge,true,66360
3951 BI 27,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
644 GD 36,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
9480 AU 58,BMW,M5,507,très longue,5,5,rouge,false,94800
6186 IE 83,Mercedes,A200,136,moyenne,5,5,gris,true,18130
8154 UN 73,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1884 BO 52,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
947 AN 65,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5897 JB 48,BMW,M5,507,très longue,5,5,rouge,true,66360
4275 YL 65,Dacia,Logan 1.6 MPI,90,moyenne,5,5,blanc,false,7500
9537 YA 50,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
9032 BW 37,BMW,M5,507,très longue,5,5,rouge,false,94800
8873 HI 39,BMW,M5,507,très longue,5,5,gris,true,66360
3792 DE 30,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
9383 SA 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
6957 IE 35,BMW,M5,507,très longue,5,5,blanc,false,94800
369 JA 65,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
2968 DZ 25,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
5508 WV 52,Lancia,Ypsilon 1.4 16V,90,courte,5,3,rouge,true,9450
5543 OP 69,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
5683 GZ 49,Dacia,Logan 1.6 MPI,90,moyenne,5,5,gris,false,7500
9293 UQ 16,Mercedes,S500,306,très longue,5,5,bleu,true,70910
9377 MB 90,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
6413 IB 26,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
3519 US 46,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
8580 PK 63,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
5296 ZW 90,BMW,M5,507,très longue,5,5,blanc,false,94800
6339 EX 73,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
670 PT 23,BMW,M5,507,très longue,5,5,blanc,false,94800
3226 XO 75,Lancia,Ypsilon 1.4 16V,90,courte,5,3,gris,true,9450
5772 QJ 64,Volkswagen,New Beatle 1.8,110,moyenne,5,5,gris,true,18641
3790 UI 11,Mercedes,A200,136,moyenne,5,5,gris,true,18130
1880 HC 29,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
8299 JK 67,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
3846 SK 29,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2534 ZM 24,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
6729 JO 61,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
9933 XW 73,Mercedes,A200,136,moyenne,5,5,gris,false,25900
4317 SD 66,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
4565 TX 53,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6394 XM 23,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
5514 RS 94,BMW,120i,150,moyenne,5,5,blanc,true,25060
1677 SY 73,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
5210 TF 69,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
8895 EM 18,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
7303 IA 71,Fiat,Croma 2.2,147,longue,5,5,bleu,true,17346
6881 IR 22,Mercedes,S500,306,très longue,5,5,bleu,true,70910
9102 IF 54,BMW,M5,507,très longue,5,5,rouge,false,94800
939 LI 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
9075 CX 92,BMW,M5,507,très longue,5,5,bleu,true,66360
6963 TI 75,Mercedes,A200,136,moyenne,5,5,gris,true,18130
9621 CX 78,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
8310 XN 41,BMW,M5,507,très longue,5,5,gris,false,94800
1901 MH 40,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
9460 UJ 94,Audi,A3 2.0 FSI,150,moyenne,5,5,blanc,true,19950
1115 TP 21,Volkswagen,New Beatle 1.8,110,moyenne,5,5,bleu,true,18641
4724 ZL 37,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
8206 BD 18,BMW,120i,150,moyenne,5,5,noir,true,25060
4305 ZM 55,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
7624 MY 95,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
8440 SF 55,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
4242 WN 26,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,true,8540
7476 BH 68,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
936 JG 65,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3898 JW 64,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
9774 GX 61,Audi,A3 2.0 FSI,150,moyenne,5,5,gris,true,19950
6995 EC 51,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
8324 SL 18,BMW,M5,507,très longue,5,5,gris,false,94800
2339 MV 45,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
2821 SG 54,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
5731 YC 62,BMW,M5,507,très longue,5,5,noir,false,94800
