marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
Peugeot,1007 1.4,5801 NA 88,75,courte,5,5,blanc,false,13750,3
Audi,A2 1.4,6253 EP 78,75,courte,5,5,noir,false,18310,3
Skoda,Superb 2.8 V6,1350 NT 33,193,très longue,5,5,gris,false,31790,2
Audi,A2 1.4,9138 HQ 35,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,7175 LK 48,75,courte,5,5,noir,false,18310,3
BMW,M5,959 SF 27,507,très longue,5,5,blanc,false,94800,2
Renault,Vel Satis 3.5 V6,930 OO 89,245,très longue,5,5,gris,false,49200,2
Saab,9.3 1.8T,5969 YF 63,150,longue,5,5,gris,false,38600,0
Mini,Copper 1.6 16V,4561 XT 43,115,courte,5,5,bleu,false,18200,3
Peugeot,1007 1.4,6453 TS 37,75,courte,5,5,blanc,false,13750,3
Nissan,Maxima 3.0 V6,582 YU 90,200,très longue,5,5,rouge,false,30000,2
Nissan,Maxima 3.0 V6,4420 VA 95,200,très longue,5,5,gris,false,30000,2
Audi,A2 1.4,1178 LJ 59,75,courte,5,5,blanc,false,18310,3
Ford,Mondeo 1.8,7330 ES 75,125,longue,5,5,noir,false,23900,0
Fiat,Croma 2.2,9973 WN 64,147,longue,5,5,noir,false,24780,0
Lancia,Ypsilon 1.4 16V,1061 JN 77,90,courte,5,3,rouge,false,13500,1
Fiat,Croma 2.2,1502 CZ 40,147,longue,5,5,gris,false,24780,0
Audi,A3 2.0 FSI,7152 WJ 46,150,moyenne,5,5,gris,false,28500,0
BMW,M5,6375 VZ 55,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,818 HW 30,197,longue,5,5,rouge,false,37100,0
Seat,Toledo 1.6,7586 UD 79,102,longue,5,5,bleu,false,18880,0
Jaguar,X-Type 2.5 V6,1782 UG 93,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,3564 YS 76,75,courte,5,5,rouge,false,18310,3
BMW,M5,2895 NN 47,507,très longue,5,5,gris,false,94800,2
Peugeot,1007 1.4,6071 ZX 98,75,courte,5,5,noir,false,13750,3
BMW,M5,3809 HY 33,507,très longue,5,5,rouge,false,94800,2
Mini,Copper 1.6 16V,3379 YK 61,115,courte,5,5,noir,false,18200,3
Audi,A2 1.4,4264 XC 62,75,courte,5,5,rouge,false,18310,3
Volvo,S80 T6,1897 XB 19,272,très longue,5,5,rouge,false,50500,2
Jaguar,X-Type 2.5 V6,6512 MD 52,197,longue,5,5,noir,false,37100,0
Volvo,S80 T6,6249 BQ 36,272,très longue,5,5,bleu,false,50500,2
Volkswagen,Golf 2.0 FSI,2417 PB 21,150,moyenne,5,5,bleu,false,22900,0
Renault,Vel Satis 3.5 V6,3690 YP 91,245,très longue,5,5,gris,false,49200,2
Saab,9.3 1.8T,3802 MH 65,150,longue,5,5,rouge,false,38600,0
Ford,Mondeo 1.8,7919 PZ 55,125,longue,5,5,rouge,false,23900,0
BMW,M5,3558 YD 37,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,3757 OJ 85,75,courte,5,5,blanc,false,18310,3
BMW,M5,7021 HB 37,507,très longue,5,5,bleu,false,94800,2
Nissan,Maxima 3.0 V6,74 RP 75,200,très longue,5,5,gris,false,30000,2
Audi,A2 1.4,3597 KI 16,75,courte,5,5,bleu,false,18310,3
BMW,M5,3873 ZD 49,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,527 OR 61,75,courte,5,5,rouge,false,18310,3
BMW,M5,6014 SK 29,507,très longue,5,5,blanc,false,94800,2
Nissan,Maxima 3.0 V6,9465 VK 62,200,très longue,5,5,noir,false,30000,2
Nissan,Maxima 3.0 V6,6911 QA 77,200,très longue,5,5,noir,false,30000,2
Fiat,Croma 2.2,2664 AR 25,147,longue,5,5,noir,false,24780,0
Jaguar,X-Type 2.5 V6,9498 DU 64,197,longue,5,5,noir,false,37100,0
BMW,M5,7233 HX 16,507,très longue,5,5,gris,false,94800,2
BMW,M5,247 YO 18,507,très longue,5,5,bleu,false,94800,2
Renault,Vel Satis 3.5 V6,308 MV 13,245,très longue,5,5,noir,false,49200,2
Ford,Mondeo 1.8,7313 DJ 53,125,longue,5,5,gris,false,23900,0
Volkswagen,Polo 1.2 6V,3049 SN 85,55,courte,5,3,gris,false,12200,1
Renault,Vel Satis 3.5 V6,7162 LF 25,245,très longue,5,5,gris,false,49200,2
BMW,M5,6824 GK 54,507,très longue,5,5,bleu,false,94800,2
Renault,Megane 2.0 16V,3149 AA 86,135,moyenne,5,5,noir,false,22350,0
Volvo,S80 T6,3940 IG 45,272,très longue,5,5,noir,false,50500,2
Peugeot,1007 1.4,7140 RX 75,75,courte,5,5,noir,false,13750,3
Renault,Laguna 2.0T,1104 NH 37,170,longue,5,5,noir,false,27300,0
Nissan,Maxima 3.0 V6,8965 QH 13,200,très longue,5,5,blanc,false,30000,2
Volvo,S80 T6,1327 YF 90,272,très longue,5,5,gris,false,50500,2
Peugeot,1007 1.4,2046 NY 65,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,5327 RI 90,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,285 KY 34,272,très longue,5,5,blanc,false,50500,2
Volkswagen,Golf 2.0 FSI,7379 KX 71,150,moyenne,5,5,bleu,false,22900,0
Peugeot,1007 1.4,1453 GF 65,75,courte,5,5,noir,false,13750,3
Renault,Vel Satis 3.5 V6,5815 NJ 34,245,très longue,5,5,noir,false,49200,2
Skoda,Superb 2.8 V6,4566 WO 69,193,très longue,5,5,noir,false,31790,2
Peugeot,1007 1.4,3104 OM 43,75,courte,5,5,rouge,false,13750,3
Peugeot,1007 1.4,8263 JU 40,75,courte,5,5,rouge,false,13750,3
Peugeot,1007 1.4,4011 BN 79,75,courte,5,5,rouge,false,13750,3
BMW,M5,139 YK 22,507,très longue,5,5,gris,false,94800,2
Seat,Toledo 1.6,1419 ER 45,102,longue,5,5,noir,false,18880,0
Audi,A2 1.4,9755 ZG 97,75,courte,5,5,gris,false,18310,3
Volkswagen,Polo 1.2 6V,7686 EC 73,55,courte,5,3,rouge,false,12200,1
Renault,Laguna 2.0T,3562 IX 11,170,longue,5,5,bleu,false,27300,0
Audi,A2 1.4,6670 WP 44,75,courte,5,5,blanc,false,18310,3
BMW,M5,7673 NW 36,507,très longue,5,5,rouge,false,94800,2
Renault,Vel Satis 3.5 V6,6205 RL 10,245,très longue,5,5,noir,false,49200,2
Audi,A2 1.4,960 MV 77,75,courte,5,5,bleu,false,18310,3
Renault,Vel Satis 3.5 V6,9022 WY 19,245,très longue,5,5,rouge,false,49200,2
BMW,M5,295 MZ 42,507,très longue,5,5,bleu,false,94800,2
Fiat,Croma 2.2,1012 LA 40,147,longue,5,5,bleu,false,24780,0
Audi,A2 1.4,997 UF 49,75,courte,5,5,blanc,false,18310,3
Mercedes,A200,1301 DN 50,136,moyenne,5,5,bleu,false,25900,0
Skoda,Superb 2.8 V6,8455 SW 70,193,très longue,5,5,noir,false,31790,2
Peugeot,1007 1.4,3286 ZK 42,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,2556 GK 59,75,courte,5,5,noir,false,18310,3
Peugeot,1007 1.4,8178 WA 67,75,courte,5,5,gris,false,13750,3
Volkswagen,Golf 2.0 FSI,9399 ET 95,150,moyenne,5,5,rouge,false,22900,0
Renault,Laguna 2.0T,423 XP 58,170,longue,5,5,blanc,false,27300,0
Volkswagen,Polo 1.2 6V,3775 OQ 63,55,courte,5,3,blanc,false,12200,1
Fiat,Croma 2.2,2281 IS 70,147,longue,5,5,blanc,false,24780,0
Renault,Vel Satis 3.5 V6,127 RG 82,245,très longue,5,5,rouge,false,49200,2
Renault,Vel Satis 3.5 V6,1616 HQ 60,245,très longue,5,5,rouge,false,49200,2
Peugeot,1007 1.4,7808 BB 46,75,courte,5,5,blanc,false,13750,3
Ford,Mondeo 1.8,1603 RF 98,125,longue,5,5,blanc,false,23900,0
BMW,M5,8194 MH 77,507,très longue,5,5,rouge,false,94800,2
Renault,Vel Satis 3.5 V6,8320 ZW 92,245,très longue,5,5,blanc,false,49200,2
Volvo,S80 T6,1092 KT 74,272,très longue,5,5,rouge,false,50500,2
Volkswagen,Golf 2.0 FSI,6333 XE 73,150,moyenne,5,5,bleu,false,22900,0
BMW,M5,2182 RU 34,507,très longue,5,5,blanc,false,94800,2
Skoda,Superb 2.8 V6,525 ZE 22,193,très longue,5,5,gris,false,31790,2
Skoda,Superb 2.8 V6,2744 DH 92,193,très longue,5,5,rouge,false,31790,2
Volkswagen,Polo 1.2 6V,5415 UN 18,55,courte,5,3,rouge,false,12200,1
BMW,M5,5219 WD 70,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,8501 ZJ 63,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,2941 JX 89,75,courte,5,5,noir,false,18310,3
Renault,Laguna 2.0T,291 EJ 35,170,longue,5,5,gris,false,27300,0
BMW,M5,5874 VQ 45,507,très longue,5,5,noir,false,94800,2
Jaguar,X-Type 2.5 V6,8694 LK 80,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,4247 PC 54,197,longue,5,5,rouge,false,37100,0
Kia,Picanto 1.1,8886 GV 83,65,courte,5,5,gris,false,8990,3
BMW,M5,9673 ET 26,507,très longue,5,5,gris,false,94800,2
BMW,M5,174 SR 87,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,3122 XU 60,75,courte,5,5,bleu,false,18310,3
BMW,M5,131 WX 72,507,très longue,5,5,bleu,false,94800,2
BMW,M5,419 RP 88,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,7344 IR 87,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,1988 XI 29,75,courte,5,5,rouge,false,18310,3
Mini,Copper 1.6 16V,3232 IY 74,115,courte,5,5,bleu,false,18200,3
Renault,Laguna 2.0T,81 EO 40,170,longue,5,5,gris,false,27300,0
Volkswagen,Polo 1.2 6V,5476 UQ 71,55,courte,5,3,gris,false,12200,1
Ford,Mondeo 1.8,1639 XG 19,125,longue,5,5,bleu,false,23900,0
Skoda,Superb 2.8 V6,6622 WU 19,193,très longue,5,5,gris,false,31790,2
BMW,M5,5099 CJ 98,507,très longue,5,5,bleu,false,94800,2
Mercedes,S500,274 XQ 37,306,très longue,5,5,bleu,false,101300,2
Volvo,S80 T6,4741 YV 91,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,9782 YB 76,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,2638 PU 11,197,longue,5,5,gris,false,37100,0
Ford,Mondeo 1.8,8189 EJ 18,125,longue,5,5,noir,false,23900,0
Saab,9.3 1.8T,6293 XK 46,150,longue,5,5,rouge,false,38600,0
Fiat,Croma 2.2,3868 KP 74,147,longue,5,5,blanc,false,24780,0
Audi,A2 1.4,9855 BU 79,75,courte,5,5,gris,false,18310,3
Seat,Toledo 1.6,9281 KZ 42,102,longue,5,5,bleu,false,18880,0
Renault,Laguna 2.0T,8031 AF 18,170,longue,5,5,blanc,false,27300,0
Jaguar,X-Type 2.5 V6,5426 RP 12,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,5335 TV 87,75,courte,5,5,noir,false,18310,3
Peugeot,1007 1.4,9203 YE 76,75,courte,5,5,bleu,false,13750,3
Volvo,S80 T6,6767 TX 13,272,très longue,5,5,bleu,false,50500,2
BMW,M5,6064 UV 35,507,très longue,5,5,rouge,false,94800,2
Kia,Picanto 1.1,4999 XH 13,65,courte,5,5,bleu,false,8990,3
Audi,A2 1.4,471 YH 56,75,courte,5,5,blanc,false,18310,3
Mini,Copper 1.6 16V,8442 LJ 75,115,courte,5,5,blanc,false,18200,3
Jaguar,X-Type 2.5 V6,6401 MP 19,197,longue,5,5,blanc,false,37100,0
Volkswagen,Polo 1.2 6V,7712 EU 20,55,courte,5,3,blanc,false,12200,1
Renault,Megane 2.0 16V,4212 YO 95,135,moyenne,5,5,bleu,false,22350,0
Jaguar,X-Type 2.5 V6,4257 UY 80,197,longue,5,5,blanc,false,37100,0
Nissan,Maxima 3.0 V6,2806 VY 14,200,très longue,5,5,bleu,false,30000,2
Volkswagen,Polo 1.2 6V,6978 GP 47,55,courte,5,3,rouge,false,12200,1
Renault,Megane 2.0 16V,1802 ZK 46,135,moyenne,5,5,blanc,false,22350,0
Audi,A2 1.4,1535 SB 23,75,courte,5,5,gris,false,18310,3
Renault,Vel Satis 3.5 V6,2714 CZ 53,245,très longue,5,5,gris,false,49200,2
Audi,A2 1.4,8988 FF 24,75,courte,5,5,rouge,false,18310,3
Volkswagen,Polo 1.2 6V,97 TQ 13,55,courte,5,3,gris,false,12200,1
Dacia,Logan 1.6 MPI,8297 HY 75,90,moyenne,5,5,blanc,false,7500,0
Audi,A2 1.4,3266 YK 14,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,9945 IH 62,75,courte,5,5,gris,false,18310,3
Skoda,Superb 2.8 V6,6406 IH 44,193,très longue,5,5,bleu,false,31790,2
Volkswagen,Polo 1.2 6V,8550 NF 51,55,courte,5,3,noir,false,12200,1
Renault,Vel Satis 3.5 V6,6488 OL 54,245,très longue,5,5,gris,false,49200,2
Daihatsu,Cuore 1.0,4044 OC 63,58,courte,5,3,gris,false,8850,1
Ford,Mondeo 1.8,3964 SY 68,125,longue,5,5,blanc,false,23900,0
Ford,Mondeo 1.8,7355 KX 40,125,longue,5,5,blanc,false,23900,0
Daihatsu,Cuore 1.0,1586 XN 83,58,courte,5,3,noir,false,8850,1
Audi,A2 1.4,7844 NM 31,75,courte,5,5,rouge,false,18310,3
Jaguar,X-Type 2.5 V6,1988 KH 16,197,longue,5,5,blanc,false,37100,0
BMW,M5,521 JX 35,507,très longue,5,5,noir,false,94800,2
Fiat,Croma 2.2,2193 RL 42,147,longue,5,5,bleu,false,24780,0
BMW,M5,4477 HB 70,507,très longue,5,5,gris,false,94800,2
Peugeot,1007 1.4,9435 YP 98,75,courte,5,5,blanc,false,13750,3
Daihatsu,Cuore 1.0,8141 JM 94,58,courte,5,3,bleu,false,8850,1
BMW,M5,7729 RH 70,507,très longue,5,5,noir,false,94800,2
Fiat,Croma 2.2,3890 WR 97,147,longue,5,5,bleu,false,24780,0
Audi,A2 1.4,4098 YY 34,75,courte,5,5,gris,false,18310,3
BMW,M5,7602 AK 55,507,très longue,5,5,noir,false,94800,2
Mercedes,A200,8756 HL 81,136,moyenne,5,5,noir,false,25900,0
BMW,M5,3804 WX 62,507,très longue,5,5,noir,false,94800,2
Renault,Megane 2.0 16V,3458 UH 87,135,moyenne,5,5,gris,false,22350,0
Renault,Laguna 2.0T,5493 HP 39,170,longue,5,5,gris,false,27300,0
Volkswagen,Polo 1.2 6V,6064 YV 42,55,courte,5,3,bleu,false,12200,1
BMW,M5,5677 SW 62,507,très longue,5,5,bleu,false,94800,2
Ford,Mondeo 1.8,5160 CE 33,125,longue,5,5,gris,false,23900,0
Fiat,Croma 2.2,5384 YA 70,147,longue,5,5,noir,false,24780,0
Ford,Mondeo 1.8,8413 HM 16,125,longue,5,5,blanc,false,23900,0
Jaguar,X-Type 2.5 V6,7576 XN 83,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,7010 ET 83,75,courte,5,5,bleu,false,18310,3
Volkswagen,Golf 2.0 FSI,1811 MD 21,150,moyenne,5,5,blanc,false,22900,0
Audi,A2 1.4,6605 PT 76,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,5148 CC 43,197,longue,5,5,noir,false,37100,0
Renault,Vel Satis 3.5 V6,2833 BU 20,245,très longue,5,5,noir,false,49200,2
Audi,A2 1.4,7560 BQ 21,75,courte,5,5,rouge,false,18310,3
Volvo,S80 T6,3823 JG 89,272,très longue,5,5,rouge,false,50500,2
Peugeot,1007 1.4,7864 IJ 64,75,courte,5,5,noir,false,13750,3
Jaguar,X-Type 2.5 V6,8549 YH 15,197,longue,5,5,bleu,false,37100,0
Volkswagen,Polo 1.2 6V,2131 NP 20,55,courte,5,3,noir,false,12200,1
Skoda,Superb 2.8 V6,7027 WJ 29,193,très longue,5,5,gris,false,31790,2
Jaguar,X-Type 2.5 V6,9786 SM 65,197,longue,5,5,noir,false,37100,0
Fiat,Croma 2.2,4224 FD 54,147,longue,5,5,bleu,false,24780,0
Renault,Vel Satis 3.5 V6,3857 CZ 41,245,très longue,5,5,blanc,false,49200,2
Volvo,S80 T6,200 DK 75,272,très longue,5,5,bleu,false,50500,2
Jaguar,X-Type 2.5 V6,50 SL 58,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,6539 KP 96,75,courte,5,5,rouge,false,18310,3
Jaguar,X-Type 2.5 V6,4168 GY 88,197,longue,5,5,rouge,false,37100,0
Daihatsu,Cuore 1.0,4599 UM 52,58,courte,5,3,rouge,false,8850,1
BMW,M5,6395 FH 81,507,très longue,5,5,bleu,false,94800,2
Volvo,S80 T6,5022 EQ 84,272,très longue,5,5,gris,false,50500,2
Audi,A2 1.4,5646 VU 91,75,courte,5,5,noir,false,18310,3
Mercedes,S500,9049 JK 75,306,très longue,5,5,rouge,false,101300,2
Renault,Vel Satis 3.5 V6,6437 WG 19,245,très longue,5,5,blanc,false,49200,2
Renault,Laguna 2.0T,2738 JL 91,170,longue,5,5,rouge,false,27300,0
BMW,M5,4834 ZC 39,507,très longue,5,5,noir,false,94800,2
Renault,Vel Satis 3.5 V6,3728 XW 78,245,très longue,5,5,rouge,false,49200,2
Volkswagen,Golf 2.0 FSI,8372 PG 13,150,moyenne,5,5,bleu,false,22900,0
Mercedes,A200,8825 FR 30,136,moyenne,5,5,noir,false,25900,0
Mini,Copper 1.6 16V,8855 YM 21,115,courte,5,5,rouge,false,18200,3
Ford,Mondeo 1.8,5162 AP 94,125,longue,5,5,noir,false,23900,0
Peugeot,1007 1.4,7737 ND 70,75,courte,5,5,bleu,false,13750,3
Renault,Laguna 2.0T,5464 VG 41,170,longue,5,5,gris,false,27300,0
Peugeot,1007 1.4,2671 ZZ 16,75,courte,5,5,noir,false,13750,3
Volkswagen,Golf 2.0 FSI,7897 KJ 19,150,moyenne,5,5,gris,false,22900,0
Renault,Laguna 2.0T,3074 CS 55,170,longue,5,5,rouge,false,27300,0
Peugeot,1007 1.4,1398 XS 34,75,courte,5,5,noir,false,13750,3
Jaguar,X-Type 2.5 V6,1818 LN 19,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,1110 NK 88,197,longue,5,5,blanc,false,37100,0
Renault,Megane 2.0 16V,5094 MC 35,135,moyenne,5,5,noir,false,22350,0
Ford,Mondeo 1.8,6970 WH 83,125,longue,5,5,bleu,false,23900,0
Mercedes,S500,1581 HC 88,306,très longue,5,5,blanc,false,101300,2
Renault,Vel Satis 3.5 V6,8320 RT 72,245,très longue,5,5,blanc,false,49200,2
Renault,Megane 2.0 16V,8190 CM 71,135,moyenne,5,5,noir,false,22350,0
BMW,M5,2441 ZJ 18,507,très longue,5,5,blanc,false,94800,2
Fiat,Croma 2.2,8646 EO 92,147,longue,5,5,blanc,false,24780,0
Jaguar,X-Type 2.5 V6,1441 FM 12,197,longue,5,5,rouge,false,37100,0
Ford,Mondeo 1.8,8870 FS 48,125,longue,5,5,rouge,false,23900,0
Volkswagen,Golf 2.0 FSI,6180 ZP 85,150,moyenne,5,5,noir,false,22900,0
Audi,A2 1.4,756 FA 71,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,2768 AQ 81,75,courte,5,5,bleu,false,18310,3
Peugeot,1007 1.4,4397 NJ 90,75,courte,5,5,gris,false,13750,3
Kia,Picanto 1.1,6049 FG 84,65,courte,5,5,blanc,false,8990,3
BMW,M5,8846 FZ 38,507,très longue,5,5,noir,false,94800,2
BMW,M5,2083 XS 98,507,très longue,5,5,blanc,false,94800,2
Kia,Picanto 1.1,9990 PB 22,65,courte,5,5,gris,false,8990,3
Mercedes,S500,4389 JV 70,306,très longue,5,5,bleu,false,101300,2
Renault,Laguna 2.0T,5387 OH 14,170,longue,5,5,noir,false,27300,0
Peugeot,1007 1.4,6515 LQ 14,75,courte,5,5,gris,false,13750,3
Saab,9.3 1.8T,3835 VC 25,150,longue,5,5,rouge,false,38600,0
Mercedes,S500,8734 BC 38,306,très longue,5,5,rouge,false,101300,2
Audi,A2 1.4,7686 OV 16,75,courte,5,5,rouge,false,18310,3
Jaguar,X-Type 2.5 V6,6727 EO 17,197,longue,5,5,gris,false,37100,0
Saab,9.3 1.8T,1371 GJ 83,150,longue,5,5,noir,false,38600,0
Peugeot,1007 1.4,1636 VK 11,75,courte,5,5,noir,false,13750,3
BMW,M5,7329 DV 58,507,très longue,5,5,noir,false,94800,2
Volkswagen,Polo 1.2 6V,487 ZD 28,55,courte,5,3,noir,false,12200,1
Mercedes,S500,1486 ED 22,306,très longue,5,5,bleu,false,101300,2
Audi,A3 2.0 FSI,5594 HU 86,150,moyenne,5,5,rouge,false,28500,0
Dacia,Logan 1.6 MPI,2660 KL 88,90,moyenne,5,5,gris,false,7500,0
Ford,Mondeo 1.8,13 PI 47,125,longue,5,5,blanc,false,23900,0
Renault,Vel Satis 3.5 V6,2045 FX 75,245,très longue,5,5,noir,false,49200,2
Seat,Toledo 1.6,598 LV 92,102,longue,5,5,noir,false,18880,0
Volkswagen,Polo 1.2 6V,5503 WM 98,55,courte,5,3,rouge,false,12200,1
Renault,Vel Satis 3.5 V6,5141 EE 66,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,5696 LC 41,197,longue,5,5,gris,false,37100,0
Renault,Laguna 2.0T,7275 OX 87,170,longue,5,5,gris,false,27300,0
Jaguar,X-Type 2.5 V6,3579 NS 84,197,longue,5,5,bleu,false,37100,0
Volvo,S80 T6,8293 EO 96,272,très longue,5,5,blanc,false,50500,2
Seat,Toledo 1.6,8465 RL 52,102,longue,5,5,noir,false,18880,0
Volkswagen,Golf 2.0 FSI,581 CU 11,150,moyenne,5,5,bleu,false,22900,0
Audi,A2 1.4,2331 QG 46,75,courte,5,5,noir,false,18310,3
Volkswagen,Polo 1.2 6V,1509 JH 94,55,courte,5,3,rouge,false,12200,1
Mini,Copper 1.6 16V,7835 LY 64,115,courte,5,5,blanc,false,18200,3
Volvo,S80 T6,5723 IR 86,272,très longue,5,5,bleu,false,50500,2
Jaguar,X-Type 2.5 V6,9492 LU 82,197,longue,5,5,noir,false,37100,0
Volkswagen,Polo 1.2 6V,7744 WR 95,55,courte,5,3,blanc,false,12200,1
Ford,Mondeo 1.8,3194 QZ 63,125,longue,5,5,noir,false,23900,0
Mercedes,S500,4206 NH 90,306,très longue,5,5,bleu,false,101300,2
Renault,Vel Satis 3.5 V6,4516 HW 34,245,très longue,5,5,gris,false,49200,2
Renault,Laguna 2.0T,305 TC 27,170,longue,5,5,rouge,false,27300,0
Volkswagen,Polo 1.2 6V,1322 UU 76,55,courte,5,3,gris,false,12200,1
Renault,Laguna 2.0T,1632 JH 21,170,longue,5,5,bleu,false,27300,0
Volvo,S80 T6,7043 HO 18,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,6975 GF 97,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,3094 SH 86,272,très longue,5,5,gris,false,50500,2
Jaguar,X-Type 2.5 V6,8986 WA 41,197,longue,5,5,rouge,false,37100,0
Renault,Vel Satis 3.5 V6,6659 NB 18,245,très longue,5,5,bleu,false,49200,2
Volvo,S80 T6,6328 QY 51,272,très longue,5,5,noir,false,50500,2
Jaguar,X-Type 2.5 V6,8412 WR 32,197,longue,5,5,blanc,false,37100,0
Volkswagen,Polo 1.2 6V,4774 CQ 55,55,courte,5,3,gris,false,12200,1
Volkswagen,New Beatle 1.8,8709 ZT 60,110,moyenne,5,5,blanc,false,26630,0
Volvo,S80 T6,54 TW 29,272,très longue,5,5,bleu,false,50500,2
BMW,M5,3064 ID 63,507,très longue,5,5,noir,false,94800,2
Renault,Vel Satis 3.5 V6,1679 RR 14,245,très longue,5,5,rouge,false,49200,2
Jaguar,X-Type 2.5 V6,8582 KN 67,197,longue,5,5,rouge,false,37100,0
Mercedes,S500,5756 QC 12,306,très longue,5,5,gris,false,101300,2
Ford,Mondeo 1.8,21 AZ 28,125,longue,5,5,blanc,false,23900,0
Audi,A2 1.4,8981 YO 91,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,8029 GJ 19,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,1826 AD 30,272,très longue,5,5,blanc,false,50500,2
Daihatsu,Cuore 1.0,2544 FG 41,58,courte,5,3,noir,false,8850,1
Ford,Mondeo 1.8,8594 MD 61,125,longue,5,5,noir,false,23900,0
Renault,Vel Satis 3.5 V6,2232 NP 14,245,très longue,5,5,bleu,false,49200,2
Renault,Vel Satis 3.5 V6,9901 MN 16,245,très longue,5,5,gris,false,49200,2
Peugeot,1007 1.4,7619 UG 35,75,courte,5,5,noir,false,13750,3
BMW,M5,3764 ER 85,507,très longue,5,5,rouge,false,94800,2
Peugeot,1007 1.4,688 YE 87,75,courte,5,5,rouge,false,13750,3
Saab,9.3 1.8T,7891 DG 77,150,longue,5,5,gris,false,38600,0
Peugeot,1007 1.4,3801 TT 50,75,courte,5,5,rouge,false,13750,3
Renault,Laguna 2.0T,9316 NC 44,170,longue,5,5,noir,false,27300,0
Volkswagen,Golf 2.0 FSI,3580 RK 68,150,moyenne,5,5,blanc,false,22900,0
Fiat,Croma 2.2,2380 UC 34,147,longue,5,5,noir,false,24780,0
Renault,Vel Satis 3.5 V6,1618 WN 11,245,très longue,5,5,blanc,false,49200,2
Renault,Megane 2.0 16V,1121 XW 25,135,moyenne,5,5,blanc,false,22350,0
BMW,M5,6941 XF 34,507,très longue,5,5,bleu,false,94800,2
Skoda,Superb 2.8 V6,9513 RI 69,193,très longue,5,5,bleu,false,31790,2
Audi,A2 1.4,2790 PS 14,75,courte,5,5,rouge,false,18310,3
Ford,Mondeo 1.8,2463 GA 92,125,longue,5,5,rouge,false,23900,0
Audi,A2 1.4,9165 RE 54,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,1609 WD 75,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,7543 MU 54,272,très longue,5,5,rouge,false,50500,2
Mercedes,S500,4223 QE 84,306,très longue,5,5,rouge,false,101300,2
Renault,Megane 2.0 16V,3610 FW 44,135,moyenne,5,5,bleu,false,22350,0
Renault,Vel Satis 3.5 V6,226 GQ 94,245,très longue,5,5,noir,false,49200,2
Dacia,Logan 1.6 MPI,4820 OW 28,90,moyenne,5,5,bleu,false,7500,0
BMW,M5,5969 JV 33,507,très longue,5,5,blanc,false,94800,2
Jaguar,X-Type 2.5 V6,4581 OA 57,197,longue,5,5,noir,false,37100,0
Ford,Mondeo 1.8,9339 TP 25,125,longue,5,5,gris,false,23900,0
Peugeot,1007 1.4,1836 HX 73,75,courte,5,5,noir,false,13750,3
Renault,Vel Satis 3.5 V6,5393 FL 16,245,très longue,5,5,rouge,false,49200,2
Jaguar,X-Type 2.5 V6,4119 WA 65,197,longue,5,5,bleu,false,37100,0
Volkswagen,Polo 1.2 6V,154 BU 21,55,courte,5,3,bleu,false,12200,1
Audi,A2 1.4,3006 MV 27,75,courte,5,5,blanc,false,18310,3
Renault,Vel Satis 3.5 V6,843 CW 37,245,très longue,5,5,gris,false,49200,2
Renault,Laguna 2.0T,7878 BD 86,170,longue,5,5,rouge,false,27300,0
Volvo,S80 T6,7747 GW 70,272,très longue,5,5,rouge,false,50500,2
Ford,Mondeo 1.8,2987 QY 24,125,longue,5,5,gris,false,23900,0
Volkswagen,Golf 2.0 FSI,8297 BQ 62,150,moyenne,5,5,noir,false,22900,0
