marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
Audi,A2 1.4,7180 EH 75,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,1288 FZ 25,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,3817 ZP 47,197,longue,5,5,rouge,false,37100,0
Peugeot,1007 1.4,3290 ZR 77,75,courte,5,5,noir,false,13750,3
Volvo,S80 T6,9652 XW 49,272,très longue,5,5,blanc,false,50500,2
Ford,Mondeo 1.8,5970 PP 31,125,longue,5,5,blanc,false,23900,0
Renault,Vel Satis 3.5 V6,6036 EP 37,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,7286 BK 98,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,3524 KE 20,75,courte,5,5,bleu,false,13750,3
Jaguar,X-Type 2.5 V6,4293 CM 92,197,longue,5,5,blanc,false,37100,0
BMW,M5,6091 WZ 46,507,très longue,5,5,rouge,false,94800,2
Volkswagen,Polo 1.2 6V,4887 SL 76,55,courte,5,3,noir,false,12200,1
Ford,Mondeo 1.8,7184 CD 12,125,longue,5,5,noir,false,23900,0
Lancia,Ypsilon 1.4 16V,1739 PY 35,90,courte,5,3,bleu,false,13500,1
Renault,Vel Satis 3.5 V6,6436 EJ 90,245,très longue,5,5,rouge,false,49200,2
Saab,9.3 1.8T,1863 PK 88,150,longue,5,5,noir,false,38600,0
Skoda,Superb 2.8 V6,1996 NM 27,193,très longue,5,5,rouge,false,31790,2
Renault,Laguna 2.0T,6623 SQ 84,170,longue,5,5,rouge,false,27300,0
Nissan,Primera 1.6,9684 IO 17,109,longue,5,5,gris,false,18650,0
Jaguar,X-Type 2.5 V6,4618 PH 39,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,2450 PA 78,75,courte,5,5,noir,false,18310,3
Nissan,Maxima 3.0 V6,3496 DZ 69,200,très longue,5,5,noir,false,30000,2
Audi,A2 1.4,4791 KQ 41,75,courte,5,5,rouge,false,18310,3
Skoda,Superb 2.8 V6,6540 RZ 53,193,très longue,5,5,bleu,false,31790,2
Nissan,Maxima 3.0 V6,2913 FN 95,200,très longue,5,5,rouge,false,30000,2
Volkswagen,Golf 2.0 FSI,7729 LW 52,150,moyenne,5,5,noir,false,22900,0
BMW,M5,3049 RZ 91,507,très longue,5,5,noir,false,94800,2
BMW,M5,9633 MW 59,507,très longue,5,5,rouge,false,94800,2
BMW,M5,2880 ZH 97,507,très longue,5,5,blanc,false,94800,2
Volkswagen,Polo 1.2 6V,6844 DD 25,55,courte,5,3,blanc,false,12200,1
Audi,A2 1.4,5811 DK 15,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,6508 KJ 53,272,très longue,5,5,blanc,false,50500,2
BMW,M5,9436 DK 93,507,très longue,5,5,rouge,false,94800,2
Mini,Copper 1.6 16V,4131 FP 71,115,courte,5,5,blanc,false,18200,3
BMW,M5,7094 VG 16,507,très longue,5,5,gris,false,94800,2
BMW,M5,4403 II 80,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,1629 BD 44,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,9448 MP 57,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,482 RM 68,197,longue,5,5,gris,false,37100,0
Skoda,Superb 2.8 V6,3852 PV 31,193,très longue,5,5,blanc,false,31790,2
BMW,M5,1144 HY 84,507,très longue,5,5,bleu,false,94800,2
Renault,Laguna 2.0T,3344 MU 50,170,longue,5,5,noir,false,27300,0
Jaguar,X-Type 2.5 V6,4163 AP 97,197,longue,5,5,blanc,false,37100,0
Jaguar,X-Type 2.5 V6,5789 HJ 40,197,longue,5,5,noir,false,37100,0
Seat,Toledo 1.6,8655 OF 96,102,longue,5,5,noir,false,18880,0
BMW,M5,4880 ZG 16,507,très longue,5,5,rouge,false,94800,2
Ford,Mondeo 1.8,7264 YB 64,125,longue,5,5,noir,false,23900,0
Ford,Mondeo 1.8,3411 KB 38,125,longue,5,5,noir,false,23900,0
Daihatsu,Cuore 1.0,1015 OU 49,58,courte,5,3,rouge,false,8850,1
Renault,Vel Satis 3.5 V6,5487 WP 58,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,6396 OQ 39,75,courte,5,5,gris,false,18310,3
Skoda,Superb 2.8 V6,7206 CP 82,193,très longue,5,5,blanc,false,31790,2
Fiat,Croma 2.2,5567 YT 45,147,longue,5,5,noir,false,24780,0
Jaguar,X-Type 2.5 V6,4041 ZP 96,197,longue,5,5,gris,false,37100,0
Renault,Vel Satis 3.5 V6,2731 PD 58,245,très longue,5,5,rouge,false,49200,2
Audi,A2 1.4,2247 UJ 88,75,courte,5,5,bleu,false,18310,3
BMW,M5,766 GO 52,507,très longue,5,5,gris,false,94800,2
Volkswagen,Polo 1.2 6V,2691 BE 92,55,courte,5,3,blanc,false,12200,1
Volkswagen,Polo 1.2 6V,9663 YF 15,55,courte,5,3,blanc,false,12200,1
Saab,9.3 1.8T,4010 MQ 43,150,longue,5,5,rouge,false,38600,0
Renault,Laguna 2.0T,6679 SC 64,170,longue,5,5,gris,false,27300,0
BMW,M5,2098 MN 36,507,très longue,5,5,noir,false,94800,2
Fiat,Croma 2.2,7375 UK 57,147,longue,5,5,blanc,false,24780,0
Nissan,Maxima 3.0 V6,7438 JQ 21,200,très longue,5,5,blanc,false,30000,2
BMW,M5,4505 IC 28,507,très longue,5,5,rouge,false,94800,2
Fiat,Croma 2.2,1625 LJ 60,147,longue,5,5,gris,false,24780,0
Renault,Laguna 2.0T,4616 HE 68,170,longue,5,5,blanc,false,27300,0
Saab,9.3 1.8T,3971 MT 53,150,longue,5,5,blanc,false,38600,0
Mercedes,S500,7987 YO 93,306,très longue,5,5,bleu,false,101300,2
BMW,M5,9741 LI 23,507,très longue,5,5,gris,false,94800,2
Ford,Mondeo 1.8,5414 SG 83,125,longue,5,5,blanc,false,23900,0
Volvo,S80 T6,821 GT 94,272,très longue,5,5,blanc,false,50500,2
Audi,A2 1.4,9463 JJ 77,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,8589 MM 61,197,longue,5,5,gris,false,37100,0
Renault,Laguna 2.0T,5654 HB 17,170,longue,5,5,rouge,false,27300,0
Saab,9.3 1.8T,2589 OX 71,150,longue,5,5,rouge,false,38600,0
Audi,A2 1.4,2507 HG 63,75,courte,5,5,blanc,false,18310,3
BMW,M5,3734 CG 80,507,très longue,5,5,rouge,false,94800,2
Volkswagen,Polo 1.2 6V,1949 BE 97,55,courte,5,3,noir,false,12200,1
Saab,9.3 1.8T,4415 ZP 69,150,longue,5,5,bleu,false,38600,0
Ford,Mondeo 1.8,3601 HV 35,125,longue,5,5,bleu,false,23900,0
Volkswagen,Golf 2.0 FSI,550 PI 41,150,moyenne,5,5,blanc,false,22900,0
BMW,M5,4586 FH 46,507,très longue,5,5,gris,false,94800,2
BMW,M5,6136 GT 12,507,très longue,5,5,blanc,false,94800,2
Renault,Vel Satis 3.5 V6,17 QZ 12,245,très longue,5,5,gris,false,49200,2
Audi,A2 1.4,6975 YT 72,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,7554 VO 24,75,courte,5,5,noir,false,13750,3
Volkswagen,Polo 1.2 6V,9689 XZ 14,55,courte,5,3,gris,false,12200,1
Volkswagen,Golf 2.0 FSI,6452 SF 37,150,moyenne,5,5,blanc,false,22900,0
Skoda,Superb 2.8 V6,827 ZN 60,193,très longue,5,5,gris,false,31790,2
Jaguar,X-Type 2.5 V6,8228 YT 42,197,longue,5,5,blanc,false,37100,0
Ford,Mondeo 1.8,4544 YT 44,125,longue,5,5,blanc,false,23900,0
BMW,M5,8272 AV 84,507,très longue,5,5,blanc,false,94800,2
Nissan,Maxima 3.0 V6,115 RV 46,200,très longue,5,5,bleu,false,30000,2
Volvo,S80 T6,1087 GU 59,272,très longue,5,5,gris,false,50500,2
Audi,A2 1.4,879 EL 94,75,courte,5,5,bleu,false,18310,3
Saab,9.3 1.8T,6110 EA 70,150,longue,5,5,gris,false,38600,0
Nissan,Primera 1.6,3103 EN 62,109,longue,5,5,bleu,false,18650,0
Volkswagen,Polo 1.2 6V,6514 CM 24,55,courte,5,3,bleu,false,12200,1
Peugeot,1007 1.4,5296 BM 19,75,courte,5,5,gris,false,13750,3
Renault,Vel Satis 3.5 V6,852 CX 86,245,très longue,5,5,gris,false,49200,2
Fiat,Croma 2.2,9621 BL 26,147,longue,5,5,rouge,false,24780,0
Audi,A2 1.4,7258 SA 85,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,8318 KI 17,75,courte,5,5,blanc,false,18310,3
Mercedes,A200,5750 QG 70,136,moyenne,5,5,gris,false,25900,0
Saab,9.3 1.8T,9258 WI 14,150,longue,5,5,rouge,false,38600,0
Jaguar,X-Type 2.5 V6,7959 HH 23,197,longue,5,5,bleu,false,37100,0
Audi,A2 1.4,36 GN 31,75,courte,5,5,rouge,false,18310,3
Saab,9.3 1.8T,8698 XP 70,150,longue,5,5,bleu,false,38600,0
Audi,A2 1.4,158 HW 35,75,courte,5,5,bleu,false,18310,3
Mercedes,A200,4189 NC 54,136,moyenne,5,5,bleu,false,25900,0
Audi,A2 1.4,1794 IY 31,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,8608 YO 80,75,courte,5,5,noir,false,18310,3
Nissan,Primera 1.6,3304 RV 64,109,longue,5,5,gris,false,18650,0
Audi,A2 1.4,5991 CL 45,75,courte,5,5,blanc,false,18310,3
Volkswagen,Golf 2.0 FSI,6755 XC 49,150,moyenne,5,5,blanc,false,22900,0
Volkswagen,Polo 1.2 6V,7501 IO 17,55,courte,5,3,rouge,false,12200,1
Mini,Copper 1.6 16V,9967 RN 56,115,courte,5,5,blanc,false,18200,3
Renault,Vel Satis 3.5 V6,4380 LH 70,245,très longue,5,5,blanc,false,49200,2
Renault,Vel Satis 3.5 V6,3582 OF 11,245,très longue,5,5,rouge,false,49200,2
Volkswagen,Golf 2.0 FSI,3954 JZ 40,150,moyenne,5,5,bleu,false,22900,0
Seat,Toledo 1.6,3723 EL 24,102,longue,5,5,blanc,false,18880,0
Volkswagen,Golf 2.0 FSI,3396 YN 64,150,moyenne,5,5,bleu,false,22900,0
Peugeot,1007 1.4,8496 XP 52,75,courte,5,5,rouge,false,13750,3
Ford,Mondeo 1.8,531 LY 29,125,longue,5,5,rouge,false,23900,0
Fiat,Croma 2.2,1324 CN 46,147,longue,5,5,bleu,false,24780,0
Saab,9.3 1.8T,1039 HI 23,150,longue,5,5,rouge,false,38600,0
Jaguar,X-Type 2.5 V6,1503 MJ 12,197,longue,5,5,noir,false,37100,0
Mercedes,S500,2988 YI 43,306,très longue,5,5,gris,false,101300,2
Ford,Mondeo 1.8,4649 YJ 92,125,longue,5,5,rouge,false,23900,0
Ford,Mondeo 1.8,7607 WD 64,125,longue,5,5,gris,false,23900,0
Peugeot,1007 1.4,4425 DG 93,75,courte,5,5,noir,false,13750,3
Jaguar,X-Type 2.5 V6,4693 PY 59,197,longue,5,5,rouge,false,37100,0
Jaguar,X-Type 2.5 V6,7214 EQ 77,197,longue,5,5,rouge,false,37100,0
Ford,Mondeo 1.8,6601 AK 64,125,longue,5,5,gris,false,23900,0
Volkswagen,Golf 2.0 FSI,5967 WZ 47,150,moyenne,5,5,blanc,false,22900,0
Volvo,S80 T6,1151 AY 40,272,très longue,5,5,rouge,false,50500,2
Saab,9.3 1.8T,9904 QJ 24,150,longue,5,5,gris,false,38600,0
Mercedes,A200,2646 UD 53,136,moyenne,5,5,bleu,false,25900,0
Volkswagen,Polo 1.2 6V,5259 QO 22,55,courte,5,3,blanc,false,12200,1
BMW,M5,1735 IN 22,507,très longue,5,5,blanc,false,94800,2
Volvo,S80 T6,7671 BI 50,272,très longue,5,5,rouge,false,50500,2
Jaguar,X-Type 2.5 V6,5003 VC 22,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,1688 TR 81,197,longue,5,5,blanc,false,37100,0
Renault,Megane 2.0 16V,4428 JD 35,135,moyenne,5,5,gris,false,22350,0
Volvo,S80 T6,8670 EY 97,272,très longue,5,5,gris,false,50500,2
Volkswagen,Polo 1.2 6V,9993 TP 14,55,courte,5,3,noir,false,12200,1
Skoda,Superb 2.8 V6,2850 OV 16,193,très longue,5,5,rouge,false,31790,2
Jaguar,X-Type 2.5 V6,4215 YB 91,197,longue,5,5,gris,false,37100,0
Ford,Mondeo 1.8,3147 CU 81,125,longue,5,5,bleu,false,23900,0
Audi,A2 1.4,639 WW 10,75,courte,5,5,rouge,false,18310,3
Daihatsu,Cuore 1.0,9702 ZC 31,58,courte,5,3,rouge,false,8850,1
Renault,Megane 2.0 16V,2784 XX 38,135,moyenne,5,5,gris,false,22350,0
Nissan,Maxima 3.0 V6,1993 NZ 98,200,très longue,5,5,noir,false,30000,2
BMW,M5,551 DS 67,507,très longue,5,5,blanc,false,94800,2
Jaguar,X-Type 2.5 V6,7295 NE 17,197,longue,5,5,gris,false,37100,0
Volvo,S80 T6,386 QY 79,272,très longue,5,5,bleu,false,50500,2
Audi,A3 2.0 FSI,9063 YS 93,150,moyenne,5,5,blanc,false,28500,0
Audi,A2 1.4,6762 VQ 45,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,7845 XP 18,272,très longue,5,5,gris,false,50500,2
Skoda,Superb 2.8 V6,2844 EH 34,193,très longue,5,5,bleu,false,31790,2
Renault,Vel Satis 3.5 V6,5391 EG 37,245,très longue,5,5,blanc,false,49200,2
Audi,A2 1.4,2173 QN 20,75,courte,5,5,rouge,false,18310,3
Renault,Vel Satis 3.5 V6,3899 AH 36,245,très longue,5,5,bleu,false,49200,2
Peugeot,1007 1.4,7964 QR 20,75,courte,5,5,noir,false,13750,3
Fiat,Croma 2.2,1170 GR 74,147,longue,5,5,blanc,false,24780,0
Ford,Mondeo 1.8,4532 RR 17,125,longue,5,5,blanc,false,23900,0
Audi,A2 1.4,4776 SX 73,75,courte,5,5,blanc,false,18310,3
Volkswagen,Polo 1.2 6V,7941 JT 41,55,courte,5,3,bleu,false,12200,1
Mercedes,S500,2741 LA 14,306,très longue,5,5,rouge,false,101300,2
BMW,M5,4702 EE 68,507,très longue,5,5,blanc,false,94800,2
Seat,Toledo 1.6,6051 ZS 41,102,longue,5,5,noir,false,18880,0
Audi,A2 1.4,5588 KL 96,75,courte,5,5,blanc,false,18310,3
Renault,Vel Satis 3.5 V6,3511 TE 60,245,très longue,5,5,rouge,false,49200,2
Volkswagen,Polo 1.2 6V,4340 EM 16,55,courte,5,3,rouge,false,12200,1
Daihatsu,Cuore 1.0,1301 KJ 43,58,courte,5,3,noir,false,8850,1
Audi,A2 1.4,8315 PX 82,75,courte,5,5,blanc,false,18310,3
Nissan,Maxima 3.0 V6,4102 MQ 48,200,très longue,5,5,bleu,false,30000,2
Renault,Megane 2.0 16V,2301 HA 68,135,moyenne,5,5,blanc,false,22350,0
Mercedes,S500,6007 CP 39,306,très longue,5,5,bleu,false,101300,2
Volvo,S80 T6,7455 TP 90,272,très longue,5,5,noir,false,50500,2
Renault,Laguna 2.0T,893 TI 76,170,longue,5,5,blanc,false,27300,0
Renault,Laguna 2.0T,518 XO 37,170,longue,5,5,noir,false,27300,0
Mercedes,S500,2063 VK 40,306,très longue,5,5,blanc,false,101300,2
BMW,M5,9496 HG 42,507,très longue,5,5,gris,false,94800,2
Renault,Vel Satis 3.5 V6,8611 MJ 40,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,5987 WL 26,75,courte,5,5,bleu,false,18310,3
Volkswagen,Polo 1.2 6V,8327 SZ 98,55,courte,5,3,rouge,false,12200,1
Fiat,Croma 2.2,1048 IV 92,147,longue,5,5,gris,false,24780,0
Fiat,Croma 2.2,91 JR 23,147,longue,5,5,noir,false,24780,0
Volkswagen,Polo 1.2 6V,4972 VV 12,55,courte,5,3,noir,false,12200,1
Jaguar,X-Type 2.5 V6,6508 PS 95,197,longue,5,5,rouge,false,37100,0
Renault,Laguna 2.0T,290 DY 58,170,longue,5,5,gris,false,27300,0
Peugeot,1007 1.4,8007 IB 68,75,courte,5,5,rouge,false,13750,3
Kia,Picanto 1.1,6925 WT 91,65,courte,5,5,blanc,false,8990,3
Peugeot,1007 1.4,9764 TP 14,75,courte,5,5,blanc,false,13750,3
Audi,A2 1.4,5512 OO 98,75,courte,5,5,noir,false,18310,3
BMW,M5,6991 TC 30,507,très longue,5,5,blanc,false,94800,2
Jaguar,X-Type 2.5 V6,2548 PX 13,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,4599 PO 90,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,1625 OJ 25,197,longue,5,5,blanc,false,37100,0
BMW,M5,1106 JU 88,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,848 CQ 61,75,courte,5,5,bleu,false,18310,3
Ford,Mondeo 1.8,9391 XX 77,125,longue,5,5,noir,false,23900,0
Audi,A2 1.4,721 IS 40,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,3932 PI 15,272,très longue,5,5,noir,false,50500,2
Nissan,Primera 1.6,4702 QH 81,109,longue,5,5,blanc,false,18650,0
Audi,A2 1.4,600 MX 51,75,courte,5,5,bleu,false,18310,3
Mercedes,A200,3536 OQ 39,136,moyenne,5,5,bleu,false,25900,0
Jaguar,X-Type 2.5 V6,5372 VA 68,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,8392 TJ 15,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,76 FE 30,75,courte,5,5,noir,false,18310,3
Renault,Megane 2.0 16V,631 CQ 45,135,moyenne,5,5,rouge,false,22350,0
Mercedes,S500,4081 QR 71,306,très longue,5,5,noir,false,101300,2
BMW,M5,6252 ZM 54,507,très longue,5,5,rouge,false,94800,2
BMW,M5,6099 MC 73,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,9008 AX 50,75,courte,5,5,blanc,false,18310,3
Mercedes,A200,9164 ZU 58,136,moyenne,5,5,bleu,false,25900,0
Audi,A2 1.4,8087 XR 48,75,courte,5,5,bleu,false,18310,3
Seat,Toledo 1.6,382 HX 93,102,longue,5,5,gris,false,18880,0
Renault,Megane 2.0 16V,1390 SB 79,135,moyenne,5,5,gris,false,22350,0
BMW,M5,6904 TF 45,507,très longue,5,5,gris,false,94800,2
Peugeot,1007 1.4,4825 PO 25,75,courte,5,5,rouge,false,13750,3
Peugeot,1007 1.4,8568 HI 51,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,2532 JZ 58,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,9085 GP 26,75,courte,5,5,rouge,false,18310,3
Volkswagen,Golf 2.0 FSI,457 AT 14,150,moyenne,5,5,blanc,false,22900,0
Volvo,S80 T6,93 AI 37,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,2 GV 39,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,772 NV 59,75,courte,5,5,gris,false,18310,3
Lancia,Ypsilon 1.4 16V,216 NP 18,90,courte,5,3,blanc,false,13500,1
Jaguar,X-Type 2.5 V6,1503 UX 86,197,longue,5,5,bleu,false,37100,0
Mercedes,A200,1982 QO 96,136,moyenne,5,5,blanc,false,25900,0
Renault,Vel Satis 3.5 V6,6599 WK 23,245,très longue,5,5,bleu,false,49200,2
Volvo,S80 T6,6904 MR 93,272,très longue,5,5,bleu,false,50500,2
Volkswagen,Polo 1.2 6V,5009 QZ 79,55,courte,5,3,bleu,false,12200,1
Renault,Vel Satis 3.5 V6,448 TY 51,245,très longue,5,5,bleu,false,49200,2
Jaguar,X-Type 2.5 V6,6238 JT 20,197,longue,5,5,noir,false,37100,0
Saab,9.3 1.8T,9905 JS 58,150,longue,5,5,blanc,false,38600,0
BMW,M5,5686 HF 19,507,très longue,5,5,blanc,false,94800,2
Kia,Picanto 1.1,5774 UM 52,65,courte,5,5,bleu,false,8990,3
Jaguar,X-Type 2.5 V6,2675 CC 29,197,longue,5,5,bleu,false,37100,0
Ford,Mondeo 1.8,4230 YT 35,125,longue,5,5,bleu,false,23900,0
Audi,A2 1.4,9101 PT 38,75,courte,5,5,noir,false,18310,3
Mercedes,S500,6447 RJ 54,306,très longue,5,5,bleu,false,101300,2
Volvo,S80 T6,3172 QG 88,272,très longue,5,5,gris,false,50500,2
Nissan,Almera 1.8,5540 TN 77,115,moyenne,5,5,blanc,false,16450,0
BMW,M5,4037 YT 42,507,très longue,5,5,gris,false,94800,2
Renault,Vel Satis 3.5 V6,4764 YA 76,245,très longue,5,5,noir,false,49200,2
Volvo,S80 T6,7823 SS 35,272,très longue,5,5,bleu,false,50500,2
Audi,A2 1.4,2545 LS 49,75,courte,5,5,bleu,false,18310,3
Volkswagen,Polo 1.2 6V,5056 YF 69,55,courte,5,3,rouge,false,12200,1
Renault,Vel Satis 3.5 V6,8008 US 23,245,très longue,5,5,blanc,false,49200,2
Volkswagen,Polo 1.2 6V,4878 JZ 32,55,courte,5,3,blanc,false,12200,1
Mercedes,S500,4459 HU 10,306,très longue,5,5,bleu,false,101300,2
Jaguar,X-Type 2.5 V6,5675 LX 11,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,1345 SC 55,197,longue,5,5,rouge,false,37100,0
Nissan,Maxima 3.0 V6,3719 MB 38,200,très longue,5,5,rouge,false,30000,2
Jaguar,X-Type 2.5 V6,6889 GL 16,197,longue,5,5,gris,false,37100,0
Renault,Laguna 2.0T,908 AL 49,170,longue,5,5,bleu,false,27300,0
Ford,Mondeo 1.8,3857 AP 60,125,longue,5,5,blanc,false,23900,0
Peugeot,1007 1.4,310 GM 88,75,courte,5,5,gris,false,13750,3
Nissan,Maxima 3.0 V6,5563 ZD 80,200,très longue,5,5,noir,false,30000,2
Fiat,Croma 2.2,2776 VW 82,147,longue,5,5,noir,false,24780,0
Renault,Vel Satis 3.5 V6,6760 EC 31,245,très longue,5,5,gris,false,49200,2
BMW,M5,4142 ZI 19,507,très longue,5,5,gris,false,94800,2
Jaguar,X-Type 2.5 V6,6882 RL 87,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,2107 FV 73,75,courte,5,5,rouge,false,18310,3
Renault,Laguna 2.0T,4669 SC 95,170,longue,5,5,rouge,false,27300,0
Volkswagen,Golf 2.0 FSI,8649 BU 29,150,moyenne,5,5,blanc,false,22900,0
Peugeot,1007 1.4,3483 TS 77,75,courte,5,5,gris,false,13750,3
Renault,Laguna 2.0T,8489 NS 27,170,longue,5,5,rouge,false,27300,0
Audi,A2 1.4,5063 AM 32,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,4109 NP 31,272,très longue,5,5,blanc,false,50500,2
Saab,9.3 1.8T,3498 VU 78,150,longue,5,5,blanc,false,38600,0
Renault,Laguna 2.0T,9870 OU 12,170,longue,5,5,bleu,false,27300,0
Jaguar,X-Type 2.5 V6,9596 MU 30,197,longue,5,5,blanc,false,37100,0
Saab,9.3 1.8T,8616 HE 89,150,longue,5,5,blanc,false,38600,0
Volkswagen,Polo 1.2 6V,8044 HB 78,55,courte,5,3,gris,false,12200,1
Skoda,Superb 2.8 V6,4029 RV 80,193,très longue,5,5,bleu,false,31790,2
Audi,A2 1.4,6851 NN 31,75,courte,5,5,gris,false,18310,3
Nissan,Almera 1.8,370 CE 12,115,moyenne,5,5,rouge,false,16450,0
Renault,Megane 2.0 16V,5813 WT 32,135,moyenne,5,5,gris,false,22350,0
Skoda,Superb 2.8 V6,2709 AB 33,193,très longue,5,5,bleu,false,31790,2
Volvo,S80 T6,2979 FU 21,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,1350 DK 12,75,courte,5,5,bleu,false,18310,3
Volkswagen,Polo 1.2 6V,711 CJ 71,55,courte,5,3,noir,false,12200,1
Renault,Megane 2.0 16V,3532 JO 26,135,moyenne,5,5,blanc,false,22350,0
Ford,Mondeo 1.8,4373 FD 85,125,longue,5,5,bleu,false,23900,0
BMW,M5,1300 IF 57,507,très longue,5,5,noir,false,94800,2
Jaguar,X-Type 2.5 V6,9582 VL 63,197,longue,5,5,rouge,false,37100,0
Volvo,S80 T6,5759 BK 42,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,9358 NM 37,75,courte,5,5,blanc,false,18310,3
Renault,Laguna 2.0T,8580 KD 68,170,longue,5,5,rouge,false,27300,0
Mercedes,A200,9451 YS 47,136,moyenne,5,5,bleu,false,25900,0
Audi,A2 1.4,5598 RL 38,75,courte,5,5,noir,false,18310,3
BMW,M5,6132 IB 73,507,très longue,5,5,rouge,false,94800,2
Ford,Mondeo 1.8,5451 LH 41,125,longue,5,5,noir,false,23900,0
Audi,A2 1.4,8911 GS 73,75,courte,5,5,bleu,false,18310,3
Peugeot,1007 1.4,6138 AV 26,75,courte,5,5,rouge,false,13750,3
Renault,Megane 2.0 16V,6002 IW 93,135,moyenne,5,5,blanc,false,22350,0
Renault,Laguna 2.0T,1004 TU 29,170,longue,5,5,bleu,false,27300,0
Jaguar,X-Type 2.5 V6,2740 GS 77,197,longue,5,5,bleu,false,37100,0
Mini,Copper 1.6 16V,2982 ZK 56,115,courte,5,5,blanc,false,18200,3
Saab,9.3 1.8T,7909 EF 51,150,longue,5,5,gris,false,38600,0
Renault,Vel Satis 3.5 V6,658 NN 38,245,très longue,5,5,noir,false,49200,2
Audi,A2 1.4,1374 YO 73,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,890 RH 27,272,très longue,5,5,gris,false,50500,2
BMW,M5,3509 TJ 72,507,très longue,5,5,bleu,false,94800,2
Renault,Vel Satis 3.5 V6,8732 PS 53,245,très longue,5,5,gris,false,49200,2
BMW,M5,1717 HD 11,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,5833 QA 30,197,longue,5,5,noir,false,37100,0
Peugeot,1007 1.4,5210 SW 87,75,courte,5,5,noir,false,13750,3
Renault,Vel Satis 3.5 V6,2748 AP 96,245,très longue,5,5,noir,false,49200,2
Renault,Laguna 2.0T,1066 CI 67,170,longue,5,5,rouge,false,27300,0
Nissan,Almera 1.8,1327 MN 85,115,moyenne,5,5,gris,false,16450,0
Peugeot,1007 1.4,5760 GK 79,75,courte,5,5,noir,false,13750,3
Nissan,Maxima 3.0 V6,2404 TB 88,200,très longue,5,5,gris,false,30000,2
Fiat,Croma 2.2,6859 AF 92,147,longue,5,5,blanc,false,24780,0
Renault,Vel Satis 3.5 V6,3890 CN 30,245,très longue,5,5,rouge,false,49200,2
Saab,9.3 1.8T,3955 BG 68,150,longue,5,5,blanc,false,38600,0
Volkswagen,Polo 1.2 6V,3704 OA 24,55,courte,5,3,rouge,false,12200,1
Audi,A2 1.4,5349 DI 80,75,courte,5,5,noir,false,18310,3
Volkswagen,Polo 1.2 6V,6174 RK 72,55,courte,5,3,noir,false,12200,1
Jaguar,X-Type 2.5 V6,9496 UH 15,197,longue,5,5,noir,false,37100,0
Saab,9.3 1.8T,1573 IP 85,150,longue,5,5,gris,false,38600,0
Volkswagen,Polo 1.2 6V,1871 VS 39,55,courte,5,3,blanc,false,12200,1
Renault,Megane 2.0 16V,5026 TQ 13,135,moyenne,5,5,bleu,false,22350,0
Volvo,S80 T6,8666 XP 18,272,très longue,5,5,blanc,false,50500,2
Jaguar,X-Type 2.5 V6,3517 VN 36,197,longue,5,5,blanc,false,37100,0
BMW,M5,9156 NM 88,507,très longue,5,5,rouge,false,94800,2
Dacia,Logan 1.6 MPI,1413 GR 40,90,moyenne,5,5,gris,false,7500,0
Renault,Vel Satis 3.5 V6,6656 RL 20,245,très longue,5,5,noir,false,49200,2
BMW,M5,8106 BS 54,507,très longue,5,5,bleu,false,94800,2
