marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
Renault,Megane 2.0 16V,6481 PH 83,135,moyenne,5,5,gris,false,22350,0
Renault,Laguna 2.0T,4764 IT 72,170,longue,5,5,bleu,false,27300,0
Renault,Laguna 2.0T,1822 CG 26,170,longue,5,5,bleu,false,27300,0
Volkswagen,Polo 1.2 6V,4554 KK 92,55,courte,5,3,blanc,false,12200,1
Jaguar,X-Type 2.5 V6,5547 UG 38,197,longue,5,5,bleu,false,37100,0
Audi,A2 1.4,8962 UR 71,75,courte,5,5,bleu,false,18310,3
Renault,Laguna 2.0T,9741 HB 80,170,longue,5,5,rouge,false,27300,0
Mercedes,A200,7890 JX 51,136,moyenne,5,5,blanc,false,25900,0
Seat,Toledo 1.6,8795 AJ 10,102,longue,5,5,noir,false,18880,0
Peugeot,1007 1.4,697 TN 90,75,courte,5,5,gris,false,13750,3
Jaguar,X-Type 2.5 V6,1643 EK 97,197,longue,5,5,rouge,false,37100,0
Renault,Vel Satis 3.5 V6,124 RB 50,245,très longue,5,5,rouge,false,49200,2
Volkswagen,Golf 2.0 FSI,9927 LA 49,150,moyenne,5,5,gris,false,22900,0
BMW,M5,9646 LU 20,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,1755 BJ 11,197,longue,5,5,bleu,false,37100,0
BMW,M5,7189 CO 53,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,8971 VL 46,75,courte,5,5,blanc,false,18310,3
BMW,M5,481 YR 80,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,7859 JX 15,75,courte,5,5,gris,false,18310,3
Nissan,Maxima 3.0 V6,239 PG 85,200,très longue,5,5,blanc,false,30000,2
Nissan,Maxima 3.0 V6,3002 AJ 38,200,très longue,5,5,blanc,false,30000,2
Renault,Vel Satis 3.5 V6,6022 VQ 88,245,très longue,5,5,blanc,false,49200,2
Ford,Mondeo 1.8,3280 YD 39,125,longue,5,5,noir,false,23900,0
Daihatsu,Cuore 1.0,2822 BJ 94,58,courte,5,3,rouge,false,8850,1
Audi,A2 1.4,6956 SE 69,75,courte,5,5,noir,false,18310,3
Mercedes,A200,8419 QU 94,136,moyenne,5,5,bleu,false,25900,0
Mercedes,S500,9007 CP 80,306,très longue,5,5,rouge,false,101300,2
BMW,M5,9887 DW 84,507,très longue,5,5,gris,false,94800,2
Seat,Toledo 1.6,1393 ZA 37,102,longue,5,5,bleu,false,18880,0
Fiat,Croma 2.2,1250 ZU 37,147,longue,5,5,rouge,false,24780,0
Nissan,Almera 1.8,1227 PL 50,115,moyenne,5,5,gris,false,16450,0
Saab,9.3 1.8T,9857 RP 26,150,longue,5,5,blanc,false,38600,0
BMW,M5,2072 PO 68,507,très longue,5,5,noir,false,94800,2
BMW,M5,8094 YW 78,507,très longue,5,5,gris,false,94800,2
Ford,Mondeo 1.8,1054 ZZ 77,125,longue,5,5,rouge,false,23900,0
Jaguar,X-Type 2.5 V6,1928 ZZ 96,197,longue,5,5,rouge,false,37100,0
Dacia,Logan 1.6 MPI,6163 SD 85,90,moyenne,5,5,noir,false,7500,0
Volvo,S80 T6,4129 QQ 24,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,3807 DA 79,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,305 MN 28,197,longue,5,5,noir,false,37100,0
Volvo,S80 T6,6053 BG 74,272,très longue,5,5,bleu,false,50500,2
Daihatsu,Cuore 1.0,2955 LE 64,58,courte,5,3,noir,false,8850,1
Audi,A2 1.4,2862 MJ 89,75,courte,5,5,noir,false,18310,3
Volkswagen,Polo 1.2 6V,8795 QH 14,55,courte,5,3,gris,false,12200,1
Fiat,Croma 2.2,6036 CM 90,147,longue,5,5,blanc,false,24780,0
Audi,A2 1.4,9484 BO 48,75,courte,5,5,noir,false,18310,3
Skoda,Superb 2.8 V6,7051 FX 82,193,très longue,5,5,bleu,false,31790,2
Fiat,Croma 2.2,3811 ZT 31,147,longue,5,5,gris,false,24780,0
Volkswagen,Polo 1.2 6V,884 MY 97,55,courte,5,3,blanc,false,12200,1
Renault,Vel Satis 3.5 V6,9445 VJ 21,245,très longue,5,5,gris,false,49200,2
Jaguar,X-Type 2.5 V6,6151 IB 18,197,longue,5,5,bleu,false,37100,0
BMW,M5,9254 AW 74,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,7382 JR 62,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,1463 PV 36,75,courte,5,5,noir,false,13750,3
Volvo,S80 T6,7283 QR 34,272,très longue,5,5,blanc,false,50500,2
Audi,A2 1.4,2217 UJ 43,75,courte,5,5,bleu,false,18310,3
Peugeot,1007 1.4,7324 MA 50,75,courte,5,5,noir,false,13750,3
Renault,Laguna 2.0T,7097 TC 92,170,longue,5,5,rouge,false,27300,0
Audi,A2 1.4,7978 YL 61,75,courte,5,5,rouge,false,18310,3
Volkswagen,Polo 1.2 6V,4951 JM 22,55,courte,5,3,noir,false,12200,1
Fiat,Croma 2.2,7327 HZ 21,147,longue,5,5,blanc,false,24780,0
Jaguar,X-Type 2.5 V6,7680 HS 97,197,longue,5,5,gris,false,37100,0
BMW,M5,270 IN 76,507,très longue,5,5,rouge,false,94800,2
Fiat,Croma 2.2,2283 LP 61,147,longue,5,5,rouge,false,24780,0
Jaguar,X-Type 2.5 V6,1968 OZ 15,197,longue,5,5,noir,false,37100,0
Renault,Vel Satis 3.5 V6,5105 OR 69,245,très longue,5,5,noir,false,49200,2
Volvo,S80 T6,7375 VI 45,272,très longue,5,5,bleu,false,50500,2
Kia,Picanto 1.1,1413 IG 50,65,courte,5,5,rouge,false,8990,3
Jaguar,X-Type 2.5 V6,2066 HQ 44,197,longue,5,5,noir,false,37100,0
BMW,M5,9744 ME 16,507,très longue,5,5,noir,false,94800,2
Ford,Mondeo 1.8,7259 CR 39,125,longue,5,5,blanc,false,23900,0
Lancia,Ypsilon 1.4 16V,9521 KO 48,90,courte,5,3,blanc,false,13500,1
Renault,Vel Satis 3.5 V6,9252 JI 32,245,très longue,5,5,blanc,false,49200,2
Volvo,S80 T6,2401 PP 31,272,très longue,5,5,noir,false,50500,2
BMW,M5,6360 KU 25,507,très longue,5,5,noir,false,94800,2
Ford,Mondeo 1.8,458 XC 93,125,longue,5,5,noir,false,23900,0
Mercedes,S500,5275 EL 67,306,très longue,5,5,rouge,false,101300,2
Fiat,Croma 2.2,9759 NT 65,147,longue,5,5,bleu,false,24780,0
BMW,M5,9999 AT 63,507,très longue,5,5,noir,false,94800,2
Renault,Vel Satis 3.5 V6,9266 AV 23,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,529 ZC 83,197,longue,5,5,blanc,false,37100,0
Renault,Megane 2.0 16V,8419 PW 88,135,moyenne,5,5,bleu,false,22350,0
Volkswagen,Polo 1.2 6V,9388 OG 90,55,courte,5,3,gris,false,12200,1
BMW,M5,6002 FD 56,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,9164 GO 67,75,courte,5,5,rouge,false,18310,3
Peugeot,1007 1.4,2777 RF 31,75,courte,5,5,rouge,false,13750,3
Renault,Vel Satis 3.5 V6,9427 BO 69,245,très longue,5,5,noir,false,49200,2
Ford,Mondeo 1.8,5694 TP 55,125,longue,5,5,gris,false,23900,0
Renault,Vel Satis 3.5 V6,5954 FX 42,245,très longue,5,5,gris,false,49200,2
Ford,Mondeo 1.8,8302 YB 80,125,longue,5,5,rouge,false,23900,0
BMW,M5,5967 RS 39,507,très longue,5,5,bleu,false,94800,2
BMW,M5,1241 YM 48,507,très longue,5,5,blanc,false,94800,2
Skoda,Superb 2.8 V6,6464 QY 38,193,très longue,5,5,gris,false,31790,2
Renault,Vel Satis 3.5 V6,2062 RP 75,245,très longue,5,5,rouge,false,49200,2
Volkswagen,Polo 1.2 6V,2527 DW 70,55,courte,5,3,rouge,false,12200,1
Lancia,Ypsilon 1.4 16V,7804 KE 46,90,courte,5,3,noir,false,13500,1
Nissan,Maxima 3.0 V6,3733 KF 21,200,très longue,5,5,noir,false,30000,2
Fiat,Croma 2.2,3001 OY 65,147,longue,5,5,blanc,false,24780,0
Audi,A2 1.4,9081 YL 37,75,courte,5,5,noir,false,18310,3
BMW,M5,5250 EV 55,507,très longue,5,5,blanc,false,94800,2
Fiat,Croma 2.2,324 LB 95,147,longue,5,5,blanc,false,24780,0
Kia,Picanto 1.1,1291 KN 51,65,courte,5,5,gris,false,8990,3
Seat,Toledo 1.6,5627 IF 64,102,longue,5,5,bleu,false,18880,0
Kia,Picanto 1.1,3330 FQ 70,65,courte,5,5,rouge,false,8990,3
Jaguar,X-Type 2.5 V6,11 AF 59,197,longue,5,5,noir,false,37100,0
Fiat,Croma 2.2,292 BK 56,147,longue,5,5,gris,false,24780,0
Dacia,Logan 1.6 MPI,3568 VW 13,90,moyenne,5,5,gris,false,7500,0
Daihatsu,Cuore 1.0,7178 BA 41,58,courte,5,3,blanc,false,8850,1
Ford,Mondeo 1.8,9533 AQ 57,125,longue,5,5,gris,false,23900,0
Fiat,Croma 2.2,1013 UP 24,147,longue,5,5,blanc,false,24780,0
BMW,M5,9204 EP 39,507,très longue,5,5,gris,false,94800,2
BMW,M5,1436 QY 76,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,9180 DF 79,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,2963 PD 59,197,longue,5,5,rouge,false,37100,0
Volkswagen,Polo 1.2 6V,3281 OJ 78,55,courte,5,3,gris,false,12200,1
Audi,A2 1.4,3109 ZS 51,75,courte,5,5,bleu,false,18310,3
Volkswagen,Golf 2.0 FSI,6599 RX 71,150,moyenne,5,5,noir,false,22900,0
Mercedes,S500,8467 EG 24,306,très longue,5,5,noir,false,101300,2
Audi,A2 1.4,236 HP 69,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,4813 JO 23,75,courte,5,5,noir,false,18310,3
Renault,Vel Satis 3.5 V6,8635 AZ 67,245,très longue,5,5,gris,false,49200,2
Renault,Vel Satis 3.5 V6,6816 BT 68,245,très longue,5,5,bleu,false,49200,2
Renault,Laguna 2.0T,5109 FB 31,170,longue,5,5,blanc,false,27300,0
BMW,M5,7462 WX 57,507,très longue,5,5,noir,false,94800,2
Seat,Toledo 1.6,1844 WT 34,102,longue,5,5,blanc,false,18880,0
Renault,Vel Satis 3.5 V6,1681 BD 60,245,très longue,5,5,gris,false,49200,2
Saab,9.3 1.8T,8656 FK 69,150,longue,5,5,gris,false,38600,0
Volvo,S80 T6,9845 OG 47,272,très longue,5,5,bleu,false,50500,2
Renault,Vel Satis 3.5 V6,8241 LU 39,245,très longue,5,5,blanc,false,49200,2
Nissan,Primera 1.6,4256 SD 27,109,longue,5,5,noir,false,18650,0
BMW,M5,282 HL 98,507,très longue,5,5,noir,false,94800,2
Renault,Megane 2.0 16V,8348 IS 86,135,moyenne,5,5,rouge,false,22350,0
BMW,M5,470 GX 35,507,très longue,5,5,gris,false,94800,2
Fiat,Croma 2.2,9781 ZK 39,147,longue,5,5,gris,false,24780,0
Audi,A2 1.4,7684 RY 42,75,courte,5,5,gris,false,18310,3
Ford,Mondeo 1.8,867 VD 30,125,longue,5,5,gris,false,23900,0
BMW,M5,2004 SG 16,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Golf 2.0 FSI,3819 LA 93,150,moyenne,5,5,noir,false,22900,0
Volvo,S80 T6,1668 VE 90,272,très longue,5,5,noir,false,50500,2
Peugeot,1007 1.4,7739 IV 70,75,courte,5,5,bleu,false,13750,3
Jaguar,X-Type 2.5 V6,7219 UZ 45,197,longue,5,5,gris,false,37100,0
Renault,Vel Satis 3.5 V6,313 KJ 94,245,très longue,5,5,noir,false,49200,2
BMW,M5,8203 SD 25,507,très longue,5,5,noir,false,94800,2
BMW,M5,6980 NS 76,507,très longue,5,5,bleu,false,94800,2
Ford,Mondeo 1.8,1963 JN 83,125,longue,5,5,rouge,false,23900,0
Jaguar,X-Type 2.5 V6,3586 YE 98,197,longue,5,5,bleu,false,37100,0
Audi,A2 1.4,3294 ZF 17,75,courte,5,5,bleu,false,18310,3
Skoda,Superb 2.8 V6,9263 NI 82,193,très longue,5,5,gris,false,31790,2
Jaguar,X-Type 2.5 V6,1148 YU 91,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,599 KD 29,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,7058 MD 20,197,longue,5,5,gris,false,37100,0
Renault,Vel Satis 3.5 V6,5879 EG 38,245,très longue,5,5,rouge,false,49200,2
Mercedes,S500,7117 OZ 56,306,très longue,5,5,bleu,false,101300,2
Audi,A2 1.4,4318 RW 33,75,courte,5,5,rouge,false,18310,3
Nissan,Maxima 3.0 V6,6818 ZL 34,200,très longue,5,5,bleu,false,30000,2
Audi,A2 1.4,2525 KZ 78,75,courte,5,5,blanc,false,18310,3
BMW,M5,4527 JA 82,507,très longue,5,5,noir,false,94800,2
Volkswagen,Polo 1.2 6V,2027 TS 69,55,courte,5,3,bleu,false,12200,1
Renault,Laguna 2.0T,3844 OI 31,170,longue,5,5,blanc,false,27300,0
BMW,M5,3264 XF 55,507,très longue,5,5,noir,false,94800,2
Volvo,S80 T6,8805 AZ 50,272,très longue,5,5,gris,false,50500,2
BMW,M5,9057 EZ 40,507,très longue,5,5,rouge,false,94800,2
Mercedes,S500,2639 FY 76,306,très longue,5,5,noir,false,101300,2
Peugeot,1007 1.4,4016 MD 54,75,courte,5,5,noir,false,13750,3
Mercedes,S500,4397 AU 23,306,très longue,5,5,noir,false,101300,2
Volvo,S80 T6,7398 CA 74,272,très longue,5,5,blanc,false,50500,2
Peugeot,1007 1.4,2630 CS 96,75,courte,5,5,gris,false,13750,3
Renault,Vel Satis 3.5 V6,9227 LM 97,245,très longue,5,5,noir,false,49200,2
Peugeot,1007 1.4,5377 NL 43,75,courte,5,5,bleu,false,13750,3
Jaguar,X-Type 2.5 V6,4364 PH 52,197,longue,5,5,rouge,false,37100,0
Peugeot,1007 1.4,5022 NI 98,75,courte,5,5,gris,false,13750,3
Peugeot,1007 1.4,7747 VV 13,75,courte,5,5,blanc,false,13750,3
BMW,M5,3284 FU 20,507,très longue,5,5,bleu,false,94800,2
Ford,Mondeo 1.8,1067 DI 59,125,longue,5,5,rouge,false,23900,0
Audi,A2 1.4,7585 BL 46,75,courte,5,5,gris,false,18310,3
Renault,Vel Satis 3.5 V6,2930 PG 49,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,3260 ZD 48,75,courte,5,5,rouge,false,18310,3
Jaguar,X-Type 2.5 V6,4517 XH 72,197,longue,5,5,blanc,false,37100,0
Peugeot,1007 1.4,9641 XN 86,75,courte,5,5,bleu,false,13750,3
Renault,Vel Satis 3.5 V6,7507 KU 88,245,très longue,5,5,gris,false,49200,2
Fiat,Croma 2.2,5716 OZ 15,147,longue,5,5,noir,false,24780,0
BMW,M5,7457 QW 71,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,5323 HL 26,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,3426 HS 27,272,très longue,5,5,noir,false,50500,2
BMW,M5,686 VJ 31,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,3504 XY 21,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,2614 GR 91,75,courte,5,5,rouge,false,18310,3
Volvo,S80 T6,6859 FF 41,272,très longue,5,5,bleu,false,50500,2
Nissan,Primera 1.6,8176 JU 55,109,longue,5,5,blanc,false,18650,0
Audi,A2 1.4,7578 KX 15,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,8885 SS 36,75,courte,5,5,rouge,false,18310,3
Ford,Mondeo 1.8,7187 PK 26,125,longue,5,5,blanc,false,23900,0
Volvo,S80 T6,8356 RX 48,272,très longue,5,5,rouge,false,50500,2
Volvo,S80 T6,3727 YC 32,272,très longue,5,5,noir,false,50500,2
BMW,M5,8341 DX 33,507,très longue,5,5,gris,false,94800,2
Seat,Toledo 1.6,3016 CY 18,102,longue,5,5,bleu,false,18880,0
Renault,Vel Satis 3.5 V6,8600 VO 84,245,très longue,5,5,blanc,false,49200,2
Ford,Mondeo 1.8,2689 RU 67,125,longue,5,5,bleu,false,23900,0
Audi,A2 1.4,8030 VU 58,75,courte,5,5,gris,false,18310,3
Volvo,S80 T6,5546 GT 46,272,très longue,5,5,noir,false,50500,2
Nissan,Maxima 3.0 V6,2893 AJ 32,200,très longue,5,5,blanc,false,30000,2
Volkswagen,Polo 1.2 6V,6874 ZY 91,55,courte,5,3,rouge,false,12200,1
Renault,Megane 2.0 16V,88 GV 63,135,moyenne,5,5,gris,false,22350,0
Nissan,Maxima 3.0 V6,6434 JW 58,200,très longue,5,5,blanc,false,30000,2
Volvo,S80 T6,2052 NW 45,272,très longue,5,5,noir,false,50500,2
Nissan,Primera 1.6,246 ZH 27,109,longue,5,5,rouge,false,18650,0
Audi,A2 1.4,8352 QS 88,75,courte,5,5,rouge,false,18310,3
Saab,9.3 1.8T,6364 YF 75,150,longue,5,5,bleu,false,38600,0
Renault,Laguna 2.0T,6432 SZ 55,170,longue,5,5,bleu,false,27300,0
Volkswagen,Golf 2.0 FSI,789 DI 56,150,moyenne,5,5,bleu,false,22900,0
Ford,Mondeo 1.8,5973 ZB 10,125,longue,5,5,bleu,false,23900,0
Nissan,Maxima 3.0 V6,8388 TI 97,200,très longue,5,5,noir,false,30000,2
Peugeot,1007 1.4,3786 VV 12,75,courte,5,5,blanc,false,13750,3
BMW,M5,4008 BR 79,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,6106 MS 47,75,courte,5,5,noir,false,18310,3
Renault,Laguna 2.0T,8201 IH 50,170,longue,5,5,blanc,false,27300,0
BMW,M5,4440 ES 94,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,9644 WJ 20,75,courte,5,5,bleu,false,18310,3
Volkswagen,New Beatle 1.8,2777 RE 37,110,moyenne,5,5,gris,false,26630,0
Audi,A2 1.4,8597 NW 39,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,9814 YP 15,197,longue,5,5,gris,false,37100,0
Nissan,Maxima 3.0 V6,5505 VV 87,200,très longue,5,5,rouge,false,30000,2
Peugeot,1007 1.4,1575 BZ 32,75,courte,5,5,bleu,false,13750,3
BMW,M5,638 VQ 13,507,très longue,5,5,rouge,false,94800,2
Nissan,Primera 1.6,6534 JV 35,109,longue,5,5,blanc,false,18650,0
Jaguar,X-Type 2.5 V6,4714 VY 63,197,longue,5,5,noir,false,37100,0
Ford,Mondeo 1.8,6108 IO 36,125,longue,5,5,gris,false,23900,0
Volkswagen,Polo 1.2 6V,8345 KY 83,55,courte,5,3,bleu,false,12200,1
Jaguar,X-Type 2.5 V6,9839 GI 16,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,4391 LZ 56,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,2142 MS 19,75,courte,5,5,gris,false,18310,3
Ford,Mondeo 1.8,3339 XJ 23,125,longue,5,5,bleu,false,23900,0
BMW,M5,678 FZ 35,507,très longue,5,5,bleu,false,94800,2
Mercedes,A200,4774 EL 38,136,moyenne,5,5,blanc,false,25900,0
Audi,A2 1.4,7828 JR 15,75,courte,5,5,bleu,false,18310,3
Renault,Laguna 2.0T,9544 RG 67,170,longue,5,5,blanc,false,27300,0
Jaguar,X-Type 2.5 V6,4618 IO 43,197,longue,5,5,bleu,false,37100,0
Renault,Vel Satis 3.5 V6,213 VS 92,245,très longue,5,5,gris,false,49200,2
BMW,M5,4385 CF 42,507,très longue,5,5,noir,false,94800,2
Renault,Vel Satis 3.5 V6,2667 VA 77,245,très longue,5,5,noir,false,49200,2
BMW,M5,4284 XQ 66,507,très longue,5,5,gris,false,94800,2
BMW,M5,6825 SM 84,507,très longue,5,5,gris,false,94800,2
Volkswagen,Polo 1.2 6V,7565 KN 91,55,courte,5,3,bleu,false,12200,1
BMW,M5,8417 VH 35,507,très longue,5,5,blanc,false,94800,2
BMW,M5,389 RK 82,507,très longue,5,5,rouge,false,94800,2
Ford,Mondeo 1.8,7773 NT 43,125,longue,5,5,blanc,false,23900,0
Jaguar,X-Type 2.5 V6,9546 LW 18,197,longue,5,5,rouge,false,37100,0
Ford,Mondeo 1.8,7832 KZ 71,125,longue,5,5,noir,false,23900,0
Audi,A2 1.4,7358 DI 35,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,9454 XU 96,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,4874 RR 69,75,courte,5,5,gris,false,18310,3
Mercedes,S500,9610 VZ 24,306,très longue,5,5,rouge,false,101300,2
Fiat,Croma 2.2,5804 FV 43,147,longue,5,5,blanc,false,24780,0
Seat,Toledo 1.6,240 KR 44,102,longue,5,5,rouge,false,18880,0
BMW,M5,1156 HV 95,507,très longue,5,5,gris,false,94800,2
Renault,Vel Satis 3.5 V6,878 ON 64,245,très longue,5,5,noir,false,49200,2
Volvo,S80 T6,832 AT 75,272,très longue,5,5,noir,false,50500,2
BMW,M5,7579 JR 69,507,très longue,5,5,gris,false,94800,2
Daihatsu,Cuore 1.0,8313 EC 27,58,courte,5,3,blanc,false,8850,1
Seat,Toledo 1.6,2129 IM 63,102,longue,5,5,blanc,false,18880,0
Jaguar,X-Type 2.5 V6,4104 FE 39,197,longue,5,5,rouge,false,37100,0
Nissan,Primera 1.6,2619 BN 13,109,longue,5,5,rouge,false,18650,0
Volvo,S80 T6,4414 ZY 35,272,très longue,5,5,blanc,false,50500,2
Jaguar,X-Type 2.5 V6,9444 TH 91,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,6212 XC 38,75,courte,5,5,gris,false,18310,3
BMW,M5,4432 QK 46,507,très longue,5,5,gris,false,94800,2
Volkswagen,Polo 1.2 6V,8106 WG 89,55,courte,5,3,blanc,false,12200,1
Audi,A2 1.4,1069 NL 31,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,4468 QG 38,75,courte,5,5,blanc,false,13750,3
Volvo,S80 T6,4973 QL 77,272,très longue,5,5,rouge,false,50500,2
Jaguar,X-Type 2.5 V6,6092 UC 87,197,longue,5,5,bleu,false,37100,0
Renault,Vel Satis 3.5 V6,6001 WS 87,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,3180 QK 95,197,longue,5,5,blanc,false,37100,0
BMW,M5,928 BI 66,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,4702 ZU 75,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,638 XW 76,75,courte,5,5,noir,false,18310,3
Renault,Laguna 2.0T,8993 KX 34,170,longue,5,5,rouge,false,27300,0
Audi,A2 1.4,9445 YJ 81,75,courte,5,5,gris,false,18310,3
BMW,M5,3969 CI 54,507,très longue,5,5,blanc,false,94800,2
Renault,Vel Satis 3.5 V6,3530 BR 27,245,très longue,5,5,rouge,false,49200,2
BMW,M5,4304 TW 72,507,très longue,5,5,rouge,false,94800,2
Mercedes,A200,2083 KE 17,136,moyenne,5,5,gris,false,25900,0
Jaguar,X-Type 2.5 V6,7227 QM 11,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,8017 UN 15,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,5713 KT 76,272,très longue,5,5,noir,false,50500,2
Skoda,Superb 2.8 V6,7421 PL 19,193,très longue,5,5,rouge,false,31790,2
BMW,M5,5146 JB 58,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,271 CF 44,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,4943 YY 41,197,longue,5,5,noir,false,37100,0
Renault,Megane 2.0 16V,2984 JJ 82,135,moyenne,5,5,noir,false,22350,0
Skoda,Superb 2.8 V6,7594 OP 38,193,très longue,5,5,noir,false,31790,2
Jaguar,X-Type 2.5 V6,5709 XP 57,197,longue,5,5,gris,false,37100,0
BMW,M5,7131 ZM 70,507,très longue,5,5,blanc,false,94800,2
Kia,Picanto 1.1,1800 JW 79,65,courte,5,5,gris,false,8990,3
Nissan,Maxima 3.0 V6,2007 YT 59,200,très longue,5,5,noir,false,30000,2
Nissan,Maxima 3.0 V6,3295 CR 85,200,très longue,5,5,bleu,false,30000,2
Ford,Mondeo 1.8,8744 UT 34,125,longue,5,5,blanc,false,23900,0
Renault,Vel Satis 3.5 V6,8483 MT 70,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,9385 NS 40,197,longue,5,5,noir,false,37100,0
Volkswagen,Polo 1.2 6V,7005 DV 18,55,courte,5,3,blanc,false,12200,1
Audi,A2 1.4,3614 IJ 96,75,courte,5,5,bleu,false,18310,3
Mercedes,S500,2738 GR 55,306,très longue,5,5,bleu,false,101300,2
Ford,Mondeo 1.8,1805 ZE 34,125,longue,5,5,gris,false,23900,0
Renault,Megane 2.0 16V,2107 ZN 65,135,moyenne,5,5,rouge,false,22350,0
Audi,A2 1.4,2540 KJ 65,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,4654 TA 44,197,longue,5,5,rouge,false,37100,0
Daihatsu,Cuore 1.0,9349 CK 47,58,courte,5,3,noir,false,8850,1
Dacia,Logan 1.6 MPI,8020 TA 26,90,moyenne,5,5,blanc,false,7500,0
Renault,Vel Satis 3.5 V6,1270 EW 27,245,très longue,5,5,gris,false,49200,2
Peugeot,1007 1.4,6085 PA 13,75,courte,5,5,noir,false,13750,3
Audi,A2 1.4,5417 YM 39,75,courte,5,5,bleu,false,18310,3
Mercedes,A200,3089 EA 11,136,moyenne,5,5,bleu,false,25900,0
Nissan,Maxima 3.0 V6,3876 EL 41,200,très longue,5,5,gris,false,30000,2
Renault,Laguna 2.0T,9720 WB 57,170,longue,5,5,gris,false,27300,0
Renault,Laguna 2.0T,1329 KC 18,170,longue,5,5,bleu,false,27300,0
Fiat,Croma 2.2,9557 FZ 62,147,longue,5,5,bleu,false,24780,0
Peugeot,1007 1.4,3507 BT 91,75,courte,5,5,rouge,false,13750,3
Volkswagen,Polo 1.2 6V,5842 NK 97,55,courte,5,3,blanc,false,12200,1
Renault,Vel Satis 3.5 V6,2717 OG 83,245,très longue,5,5,rouge,false,49200,2
Skoda,Superb 2.8 V6,2295 AK 11,193,très longue,5,5,rouge,false,31790,2
Renault,Laguna 2.0T,8713 XV 60,170,longue,5,5,rouge,false,27300,0
Jaguar,X-Type 2.5 V6,2450 OM 96,197,longue,5,5,rouge,false,37100,0
Daihatsu,Cuore 1.0,8613 IW 21,58,courte,5,3,rouge,false,8850,1
Jaguar,X-Type 2.5 V6,9213 IO 75,197,longue,5,5,blanc,false,37100,0
Volkswagen,Polo 1.2 6V,6255 SM 83,55,courte,5,3,noir,false,12200,1
Peugeot,1007 1.4,7726 BB 23,75,courte,5,5,blanc,false,13750,3
Mercedes,A200,2522 BY 53,136,moyenne,5,5,blanc,false,25900,0
Fiat,Croma 2.2,4450 XJ 20,147,longue,5,5,noir,false,24780,0
Jaguar,X-Type 2.5 V6,1535 XQ 89,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,6833 UF 93,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,6654 TD 29,75,courte,5,5,noir,false,18310,3
Saab,9.3 1.8T,1231 OD 63,150,longue,5,5,blanc,false,38600,0
Volkswagen,Polo 1.2 6V,1343 SO 16,55,courte,5,3,blanc,false,12200,1
BMW,M5,3908 BK 13,507,très longue,5,5,gris,false,94800,2
Mini,Copper 1.6 16V,3904 PV 37,115,courte,5,5,noir,false,18200,3
BMW,M5,329 AZ 77,507,très longue,5,5,noir,false,94800,2
