immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
9490 LC 77,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
5639 KY 76,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
1507 UV 58,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
6485 IQ 20,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
2659 RL 15,Lancia,Ypsilon 1.4 16V,90,courte,5,3,noir,true,9450
9852 CD 35,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
4230 BH 71,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
6521 WC 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
9885 BB 87,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
934 GF 38,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
6366 GI 82,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
437 JQ 89,Audi,A2 1.4,75,courte,5,5,gris,false,18310
5204 NV 37,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6799 FC 66,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
7820 VM 91,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
3770 KF 17,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
5616 QC 77,BMW,M5,507,très longue,5,5,rouge,false,94800
8466 MC 86,BMW,M5,507,très longue,5,5,rouge,false,94800
1099 KP 56,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6668 OK 80,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4175 VQ 52,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
8432 EO 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6772 PR 67,Audi,A2 1.4,75,courte,5,5,gris,true,12817
8592 LG 16,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
9674 HR 97,Mercedes,S500,306,très longue,5,5,gris,false,101300
2406 EU 82,BMW,M5,507,très longue,5,5,blanc,true,66360
8357 XP 13,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
1527 SK 60,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
2848 NV 30,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
3958 HM 36,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
6594 RQ 67,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
8712 ED 80,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
9807 FB 37,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
8513 MH 68,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
7815 NS 59,Mercedes,S500,306,très longue,5,5,bleu,true,70910
9630 NG 56,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
8428 PL 63,BMW,M5,507,très longue,5,5,gris,true,66360
8144 EU 72,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
4602 WJ 61,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
8071 TV 20,BMW,M5,507,très longue,5,5,gris,false,94800
1927 RU 26,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
7277 ER 24,BMW,M5,507,très longue,5,5,rouge,false,94800
9471 MQ 45,BMW,M5,507,très longue,5,5,bleu,false,94800
641 TZ 31,BMW,M5,507,très longue,5,5,blanc,true,66360
988 OI 92,BMW,M5,507,très longue,5,5,rouge,false,94800
1802 RV 37,Mercedes,S500,306,très longue,5,5,noir,true,70910
2806 AA 49,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
1976 EI 40,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
4633 OP 24,BMW,120i,150,moyenne,5,5,gris,true,25060
7933 BA 85,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
3623 GE 35,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
3881 PF 59,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
9757 JR 52,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
9600 BP 38,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
6814 ZA 89,BMW,M5,507,très longue,5,5,noir,false,94800
3664 GS 91,Mercedes,S500,306,très longue,5,5,rouge,true,70910
6019 VL 91,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
8837 FW 34,Mercedes,S500,306,très longue,5,5,rouge,false,101300
307 VA 15,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
5462 EF 26,Mercedes,S500,306,très longue,5,5,noir,true,70910
5586 SG 28,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
195 PV 29,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
7226 KG 23,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
7779 UU 47,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
8160 GA 25,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
84 FB 53,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
9254 HB 11,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7443 JA 81,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
1623 RI 82,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
1545 BG 23,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
8540 OO 58,BMW,120i,150,moyenne,5,5,bleu,true,25060
2711 CK 17,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
5633 MS 18,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
189 VK 10,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
1946 YQ 57,Seat,Toledo 1.6,102,longue,5,5,bleu,false,18880
1293 CR 35,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
209 DC 42,BMW,120i,150,moyenne,5,5,gris,true,25060
7247 OQ 62,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
2819 BJ 38,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
6898 MI 17,BMW,M5,507,très longue,5,5,gris,true,66360
6243 SW 19,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
7014 GA 18,Volkswagen,New Beatle 1.8,110,moyenne,5,5,noir,false,26630
2325 JQ 75,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4288 YV 78,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
1562 TC 57,Mini,Copper 1.6 16V,115,courte,5,5,gris,true,12740
8425 IV 90,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
317 YT 35,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
2869 PJ 59,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1585 YY 56,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
359 TR 47,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
9192 CJ 88,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
4254 IK 54,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
240 QH 16,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
9824 MN 84,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
206 DF 94,Mercedes,S500,306,très longue,5,5,rouge,true,70910
5094 IP 73,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
5201 DS 75,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
3099 NH 75,BMW,M5,507,très longue,5,5,gris,false,94800
5957 CT 36,BMW,120i,150,moyenne,5,5,bleu,true,25060
2104 ZR 64,BMW,M5,507,très longue,5,5,rouge,false,94800
4567 GF 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
8456 KG 33,BMW,M5,507,très longue,5,5,noir,true,66360
541 HM 94,BMW,M5,507,très longue,5,5,gris,true,66360
1273 KK 48,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5436 JI 54,Mercedes,A200,136,moyenne,5,5,gris,false,25900
2228 DI 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
8253 JN 36,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
4153 KH 43,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
3662 EK 89,BMW,M5,507,très longue,5,5,blanc,true,66360
1085 EE 87,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
3378 BV 53,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
4679 CP 31,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
3085 ED 71,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
8187 EL 67,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
5700 RD 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
9801 PY 18,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
4551 MV 67,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2380 JH 39,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
5928 CX 63,BMW,M5,507,très longue,5,5,gris,false,94800
9045 FL 43,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
188 SJ 94,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
9392 GV 66,BMW,M5,507,très longue,5,5,gris,false,94800
4493 JQ 58,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
9085 QR 87,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
7299 EO 17,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
7577 UL 46,BMW,M5,507,très longue,5,5,blanc,false,94800
5044 TI 58,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
3097 IT 61,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
5941 XV 67,BMW,120i,150,moyenne,5,5,bleu,true,25060
3379 KF 20,BMW,M5,507,très longue,5,5,noir,false,94800
8323 HB 91,BMW,M5,507,très longue,5,5,blanc,true,66360
9876 HJ 77,Audi,A2 1.4,75,courte,5,5,noir,true,12817
1072 GH 87,Mercedes,S500,306,très longue,5,5,blanc,true,70910
8110 CW 39,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1902 YG 36,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3578 TH 75,Mercedes,S500,306,très longue,5,5,noir,true,70910
3804 VM 90,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
779 CP 74,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
9635 DZ 68,Audi,A2 1.4,75,courte,5,5,gris,true,12817
5844 TO 10,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
279 ZJ 65,Seat,Toledo 1.6,102,longue,5,5,bleu,false,18880
7742 UZ 87,BMW,M5,507,très longue,5,5,rouge,true,66360
8786 AO 24,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
1758 VI 63,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
7394 LT 94,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
7906 XH 54,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
2985 YU 45,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
6236 OR 20,Lancia,Ypsilon 1.4 16V,90,courte,5,3,bleu,false,13500
4189 XG 91,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
8011 KU 66,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
3915 UX 81,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
4315 RO 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
8838 TU 61,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
9100 HU 47,BMW,M5,507,très longue,5,5,gris,true,66360
7132 JG 22,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,true,15644
8801 QD 19,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
1 MS 19,Mercedes,S500,306,très longue,5,5,blanc,true,70910
7038 UC 19,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
9726 CP 89,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1288 QG 98,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
4834 IX 74,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4287 RN 91,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
5950 OR 41,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
1831 ZK 86,BMW,M5,507,très longue,5,5,noir,true,66360
3736 NO 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
6388 GQ 13,Ford,Mondeo 1.8,125,longue,5,5,gris,true,16730
2109 RN 35,Dacia,Logan 1.6 MPI,90,moyenne,5,5,noir,false,7500
8779 RW 87,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
8178 II 83,Mercedes,S500,306,très longue,5,5,gris,false,101300
7554 SZ 19,BMW,M5,507,très longue,5,5,rouge,false,94800
6340 PB 82,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
7097 LT 38,BMW,M5,507,très longue,5,5,gris,true,66360
1929 IO 14,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
4552 EF 21,BMW,M5,507,très longue,5,5,noir,false,94800
1321 XJ 96,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2324 YO 30,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
8834 WC 67,Mercedes,S500,306,très longue,5,5,gris,true,70910
2764 FR 57,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
433 KO 51,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
1880 AW 45,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
7805 PI 26,Mercedes,S500,306,très longue,5,5,noir,true,70910
7234 SH 23,BMW,M5,507,très longue,5,5,rouge,true,66360
3619 IN 75,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
8822 IB 73,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
2847 KD 79,Mini,Copper 1.6 16V,115,courte,5,5,noir,false,18200
5259 DV 82,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
118 KL 44,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7651 SX 24,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
9188 NQ 92,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9511 UU 23,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
5442 TM 87,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
9258 OQ 16,BMW,120i,150,moyenne,5,5,noir,true,25060
3762 QE 71,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
7349 XQ 61,Dacia,Logan 1.6 MPI,90,moyenne,5,5,gris,false,7500
5224 AF 37,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2283 QB 76,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
9849 MN 94,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7919 YV 27,Lancia,Ypsilon 1.4 16V,90,courte,5,3,blanc,false,13500
6802 MX 38,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
6380 KO 10,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
8300 GH 80,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
1890 HP 28,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
3287 HD 60,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
8522 IE 48,BMW,M5,507,très longue,5,5,blanc,false,94800
2424 GD 51,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9874 QO 39,BMW,M5,507,très longue,5,5,gris,false,94800
4999 JT 97,BMW,M5,507,très longue,5,5,rouge,true,66360
8833 UR 17,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6288 OY 64,BMW,M5,507,très longue,5,5,gris,true,66360
4722 GS 84,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
9682 UV 68,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
6739 BJ 45,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
528 IG 86,BMW,M5,507,très longue,5,5,blanc,false,94800
945 KP 70,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
7210 ZW 71,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9337 VY 81,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
5365 CW 97,BMW,M5,507,très longue,5,5,gris,false,94800
7035 QS 38,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
1305 OD 13,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
1068 NT 95,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9595 VR 39,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
7551 WZ 33,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
5545 RU 23,Mercedes,S500,306,très longue,5,5,noir,false,101300
2388 XT 43,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4136 JT 19,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
7525 VX 96,Audi,A2 1.4,75,courte,5,5,gris,false,18310
337 VF 81,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
6185 UG 17,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
6943 YL 80,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,true,16029
6487 KO 56,Volkswagen,New Beatle 1.8,110,moyenne,5,5,noir,true,18641
2782 RS 52,BMW,M5,507,très longue,5,5,rouge,false,94800
1742 WX 29,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
4525 WZ 61,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
2395 NT 59,BMW,M5,507,très longue,5,5,noir,false,94800
2626 MM 66,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
833 LH 91,BMW,M5,507,très longue,5,5,blanc,true,66360
4482 RY 61,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
8561 CE 28,BMW,M5,507,très longue,5,5,rouge,true,66360
1706 GU 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
7664 NJ 85,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
8500 UM 93,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
5026 CP 78,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
8463 MP 17,BMW,M5,507,très longue,5,5,blanc,false,94800
327 NO 38,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
3286 ZY 58,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
6162 DY 15,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
7939 HQ 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5937 WL 40,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
201 TJ 29,BMW,M5,507,très longue,5,5,bleu,true,66360
5610 TZ 83,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
8262 NI 42,Mercedes,S500,306,très longue,5,5,gris,false,101300
3659 YM 56,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
6850 OC 44,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
8959 YQ 68,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
708 LF 89,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
7440 IM 81,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
7798 LY 74,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7292 KO 56,BMW,M5,507,très longue,5,5,rouge,false,94800
1461 YQ 41,BMW,M5,507,très longue,5,5,bleu,false,94800
2901 RW 67,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
8381 ER 78,Mercedes,A200,136,moyenne,5,5,noir,true,18130
780 XD 77,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5591 LE 76,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
8746 XX 20,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
7402 IL 31,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
3171 VV 70,Audi,A2 1.4,75,courte,5,5,noir,false,18310
130 OV 71,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
7016 CK 25,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
3454 NO 45,Mercedes,S500,306,très longue,5,5,gris,false,101300
8135 OU 87,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
2119 DV 92,Mini,Copper 1.6 16V,115,courte,5,5,gris,false,18200
4779 WN 58,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
3535 VT 43,Mercedes,A200,136,moyenne,5,5,gris,true,18130
720 TR 89,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
4477 SA 22,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
9747 WW 69,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
4507 ZV 82,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7012 ZH 35,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
4579 GA 13,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
2487 PK 50,BMW,120i,150,moyenne,5,5,rouge,true,25060
593 LD 34,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8707 MQ 41,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
8931 DB 43,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
4818 CG 34,BMW,M5,507,très longue,5,5,gris,false,94800
968 VN 27,Mercedes,S500,306,très longue,5,5,bleu,false,101300
5163 XD 78,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
7881 BC 78,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
5203 PE 53,Mercedes,S500,306,très longue,5,5,bleu,true,70910
2488 ND 24,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
1823 SK 77,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
6299 JL 11,Volkswagen,New Beatle 1.8,110,moyenne,5,5,blanc,false,26630
1344 EO 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9912 SC 92,Dacia,Logan 1.6 MPI,90,moyenne,5,5,noir,false,7500
9799 KS 37,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
7950 QW 14,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
2848 PL 85,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
7288 PE 30,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
1412 YD 67,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
7678 NZ 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
6778 HK 65,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8571 HE 83,BMW,M5,507,très longue,5,5,noir,true,66360
1546 GG 64,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5265 LK 30,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
3514 WT 45,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,true,15644
9570 ER 66,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
4017 VX 23,BMW,M5,507,très longue,5,5,blanc,true,66360
7276 FJ 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
8828 VZ 70,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
5788 GA 17,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
9553 AN 89,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
1507 TX 88,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8159 HZ 92,BMW,M5,507,très longue,5,5,blanc,true,66360
3390 EP 81,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
8349 IC 94,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
7901 ZQ 44,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
215 IB 50,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
2024 FG 49,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
3153 UB 60,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
6766 OB 57,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
1555 VD 92,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
760 MX 93,BMW,M5,507,très longue,5,5,bleu,true,66360
3532 OA 93,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
7465 EG 42,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
7546 WQ 72,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
4883 LN 88,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
3092 JQ 34,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
8029 XV 18,BMW,120i,150,moyenne,5,5,blanc,true,25060
275 BK 57,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
7671 BO 22,BMW,M5,507,très longue,5,5,noir,false,94800
1550 IZ 88,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,true,15644
4116 JR 52,BMW,M5,507,très longue,5,5,blanc,true,66360
2931 AF 78,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
4707 AV 72,Dacia,Logan 1.6 MPI,90,moyenne,5,5,gris,false,7500
3938 FO 94,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
3397 XM 11,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7120 WK 53,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
9915 QY 47,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
249 XX 15,Audi,A2 1.4,75,courte,5,5,noir,false,18310
842 VL 27,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8590 WG 69,Mercedes,S500,306,très longue,5,5,blanc,true,70910
2561 SF 26,Mercedes,S500,306,très longue,5,5,gris,true,70910
7641 CC 89,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5611 OF 47,Audi,A2 1.4,75,courte,5,5,noir,true,12817
1299 TZ 30,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
1975 VI 48,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
4617 DK 96,BMW,M5,507,très longue,5,5,blanc,false,94800
2029 LK 95,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
866 IT 56,Mercedes,S500,306,très longue,5,5,gris,true,70910
5299 XF 65,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
771 UK 81,BMW,120i,150,moyenne,5,5,blanc,true,25060
4705 KS 52,BMW,M5,507,très longue,5,5,blanc,false,94800
4994 MV 69,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
1525 AF 13,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
9729 KP 36,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
