immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
5022 TE 59,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
2548 AR 96,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6161 JH 24,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
4877 SP 31,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
6099 WZ 29,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
6958 CJ 46,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
6520 GH 83,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
4726 EV 20,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6946 TA 37,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
4298 PK 18,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
6854 HA 77,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
4397 IQ 72,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
2970 CC 15,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,true,15644
9409 FY 76,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
77 WI 85,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
5083 BR 20,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
2379 XK 36,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
3447 BF 26,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
2265 YW 10,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
8814 HX 78,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3414 XH 69,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
8551 UZ 27,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
6745 HT 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
9065 QC 50,Mini,Copper 1.6 16V,115,courte,5,5,noir,true,12740
4142 PQ 27,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4134 IU 83,BMW,M5,507,très longue,5,5,noir,false,94800
2867 NM 90,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
9121 TR 78,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
9455 QF 92,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
7526 RO 26,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
9020 PK 46,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6252 OY 51,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
4169 HP 59,BMW,M5,507,très longue,5,5,blanc,false,94800
9676 OL 75,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
9920 XB 40,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
5403 IK 77,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
1219 BO 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4445 CM 59,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
3266 YL 91,BMW,M5,507,très longue,5,5,noir,true,66360
6193 RO 65,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
7719 QD 75,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
8377 CB 66,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
8376 ZO 38,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
3792 KR 96,BMW,M5,507,très longue,5,5,gris,false,94800
3376 FC 50,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
5400 II 77,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
2274 QW 97,Mercedes,S500,306,très longue,5,5,gris,true,70910
6054 WP 86,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
5049 FF 65,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
4528 KB 61,BMW,M5,507,très longue,5,5,gris,false,94800
682 OD 94,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
477 VD 69,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
4525 MR 36,BMW,M5,507,très longue,5,5,bleu,false,94800
8565 VL 84,BMW,M5,507,très longue,5,5,rouge,true,66360
9199 KC 64,Mercedes,S500,306,très longue,5,5,blanc,true,70910
4406 TZ 90,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8106 PP 32,BMW,M5,507,très longue,5,5,noir,true,66360
2769 IM 93,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
4326 HF 52,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
2520 LU 72,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
3785 BZ 87,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4731 LG 15,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2322 IR 92,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
7798 VX 42,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
2437 VH 87,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
2177 ON 45,BMW,M5,507,très longue,5,5,bleu,false,94800
5056 TI 83,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
9756 JF 53,Mercedes,S500,306,très longue,5,5,blanc,true,70910
8224 YA 17,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5288 TJ 78,Audi,A3 2.0 FSI,150,moyenne,5,5,bleu,false,28500
1054 YV 34,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
122 XS 48,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
5268 AR 40,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
9407 HM 57,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
5323 FQ 78,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
7158 KH 24,BMW,M5,507,très longue,5,5,noir,true,66360
2442 WR 92,Mercedes,S500,306,très longue,5,5,rouge,true,70910
6791 FX 34,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1204 NL 33,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3328 UB 10,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
3797 QV 75,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
3550 WQ 30,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1752 HA 39,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9476 LS 19,Mercedes,S500,306,très longue,5,5,noir,false,101300
25 QF 54,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3241 VR 41,Fiat,Croma 2.2,147,longue,5,5,bleu,true,17346
8785 PV 79,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
103 SI 60,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2196 TS 13,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
1402 MH 59,BMW,M5,507,très longue,5,5,noir,true,66360
2057 BY 19,BMW,M5,507,très longue,5,5,gris,true,66360
7353 AS 26,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
3248 EW 43,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
501 WM 33,Mercedes,S500,306,très longue,5,5,gris,true,70910
5317 RF 39,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
8362 VL 41,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
9240 QM 20,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
9534 FH 22,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3032 GH 98,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
8944 GA 25,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
1261 UF 55,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,true,16029
4550 JM 41,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
240 DY 20,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7458 SN 44,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4700 IT 91,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
26 RD 22,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6450 HO 28,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
44 ZL 66,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
5260 ZI 37,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6038 XP 35,Mini,Copper 1.6 16V,115,courte,5,5,gris,true,12740
6034 NV 84,BMW,M5,507,très longue,5,5,blanc,false,94800
5490 YR 26,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
8430 IG 94,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
1695 SY 20,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
9658 FR 38,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
8534 KF 31,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
5913 DL 81,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4974 WA 87,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
6084 IK 56,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6060 DT 74,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
6581 FO 83,Lancia,Ypsilon 1.4 16V,90,courte,5,3,blanc,false,13500
175 FC 11,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
7608 RP 14,Audi,A2 1.4,75,courte,5,5,noir,false,18310
4345 BJ 13,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
7346 NF 40,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5630 IB 65,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
8296 AF 79,BMW,M5,507,très longue,5,5,gris,true,66360
5256 IU 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
4659 XK 37,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
5562 BD 54,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
1515 DT 17,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
9336 PL 84,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
4650 OS 45,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
7449 MA 43,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,true,8540
7250 HY 23,BMW,M5,507,très longue,5,5,noir,true,66360
9012 RC 37,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
8663 NJ 73,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
1205 ZM 84,Mercedes,S500,306,très longue,5,5,rouge,false,101300
9769 FO 66,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
911 LL 48,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
488 RV 72,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7377 KC 98,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
5710 RE 70,BMW,M5,507,très longue,5,5,blanc,false,94800
3099 SB 28,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
418 UY 24,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9259 SC 21,BMW,M5,507,très longue,5,5,rouge,false,94800
9906 LN 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5472 LL 90,BMW,120i,150,moyenne,5,5,gris,true,25060
8531 DG 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6369 JU 91,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5964 CL 42,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
6491 XX 11,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
7220 HY 29,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6145 PL 38,BMW,M5,507,très longue,5,5,noir,true,66360
3215 SN 27,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
9180 YW 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
6421 RS 64,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
2571 ZW 33,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
4434 TN 65,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
5633 WP 69,BMW,M5,507,très longue,5,5,gris,false,94800
2625 UL 77,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7169 BE 90,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
7108 RR 24,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
8418 BC 52,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
4267 ZZ 92,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
4066 ZZ 63,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
2695 NN 83,Mercedes,S500,306,très longue,5,5,rouge,false,101300
4500 NQ 41,Audi,A2 1.4,75,courte,5,5,gris,false,18310
5566 EI 82,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
4699 ZE 77,Mercedes,S500,306,très longue,5,5,gris,true,70910
2531 NS 16,BMW,M5,507,très longue,5,5,gris,true,66360
6997 YT 77,BMW,M5,507,très longue,5,5,rouge,true,66360
5510 ID 42,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
6596 HM 74,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
6617 EX 71,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
5562 OB 41,BMW,M5,507,très longue,5,5,noir,false,94800
9688 PF 46,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
4633 EH 60,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
8680 LE 77,Mercedes,S500,306,très longue,5,5,blanc,false,101300
6753 KJ 79,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
5768 UE 64,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
7659 YM 64,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
4143 AG 41,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
5666 NJ 98,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
8183 DM 22,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
5134 PE 69,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
3898 YQ 98,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
8668 CL 97,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
5831 FL 30,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
8549 YC 25,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
4517 NB 43,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
5477 UF 34,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
4983 FL 89,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6567 II 43,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
1000 DO 96,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
7864 DD 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
8311 OW 25,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,true,16029
3187 CD 41,Mercedes,A200,136,moyenne,5,5,noir,true,18130
8145 RR 98,BMW,M5,507,très longue,5,5,blanc,true,66360
7853 CO 51,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
9694 JA 38,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
5592 MQ 71,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
5781 QY 67,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
4092 KB 50,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
9308 JJ 91,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
3963 NU 62,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
7534 KA 65,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
1570 UF 32,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
5427 PT 97,Lancia,Ypsilon 1.4 16V,90,courte,5,3,gris,false,13500
7214 DZ 33,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
4577 IM 63,BMW,M5,507,très longue,5,5,gris,false,94800
4776 LR 13,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
6505 OK 17,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
9082 AC 25,BMW,M5,507,très longue,5,5,blanc,false,94800
6943 AL 59,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
8942 DP 84,Audi,A2 1.4,75,courte,5,5,gris,false,18310
5125 IG 31,BMW,M5,507,très longue,5,5,bleu,false,94800
126 FI 77,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
8265 VB 62,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5363 CQ 33,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
3501 BU 98,BMW,M5,507,très longue,5,5,blanc,true,66360
1387 YX 26,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
1210 FL 55,BMW,M5,507,très longue,5,5,bleu,false,94800
2117 FN 88,BMW,M5,507,très longue,5,5,bleu,false,94800
2340 OK 48,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
4272 HW 27,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
1138 KD 93,Audi,A3 2.0 FSI,150,moyenne,5,5,gris,false,28500
1403 OW 20,BMW,M5,507,très longue,5,5,gris,true,66360
1278 TC 84,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
9088 AW 94,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
530 VA 87,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
140 BT 30,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
7414 PB 31,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
8695 EY 20,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
780 TO 55,Renault,Laguna 2.0T,170,longue,5,5,noir,true,19110
4404 HQ 91,BMW,M5,507,très longue,5,5,noir,false,94800
5390 TV 73,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
3114 JL 11,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3354 YU 34,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
257 JU 28,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
6290 XA 35,Nissan,Almera 1.8,115,moyenne,5,5,rouge,false,16450
5502 QV 40,BMW,M5,507,très longue,5,5,rouge,false,94800
7077 ZR 33,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7631 WO 66,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
3662 ZD 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
74 DK 36,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
2587 KA 58,BMW,M5,507,très longue,5,5,bleu,true,66360
3807 HC 88,Mercedes,S500,306,très longue,5,5,gris,false,101300
3069 XW 47,BMW,M5,507,très longue,5,5,rouge,true,66360
3955 UH 41,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
4468 FP 16,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
6451 HA 88,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,true,16029
971 EO 81,Mercedes,S500,306,très longue,5,5,gris,false,101300
784 FZ 70,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
4037 LV 22,BMW,M5,507,très longue,5,5,bleu,false,94800
6420 KJ 79,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
1694 MJ 83,BMW,M5,507,très longue,5,5,noir,true,66360
542 YE 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4623 ZE 21,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8458 CC 75,BMW,M5,507,très longue,5,5,bleu,false,94800
8018 PG 41,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
6952 NM 21,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
1036 VM 88,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
4609 IW 44,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
2226 DR 74,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
2797 CM 62,Mercedes,S500,306,très longue,5,5,noir,true,70910
4585 LV 24,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8077 PG 67,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
6152 TO 81,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
6540 EB 65,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
1380 XS 62,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
7699 MY 22,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7070 ZZ 23,BMW,M5,507,très longue,5,5,noir,false,94800
6461 JL 11,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
5341 ZV 37,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6935 NE 21,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
674 LM 57,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
3546 SP 35,BMW,M5,507,très longue,5,5,gris,false,94800
5464 JD 82,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
9144 FT 27,BMW,120i,150,moyenne,5,5,gris,true,25060
958 FE 82,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9145 ID 37,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
9022 WO 49,BMW,M5,507,très longue,5,5,noir,true,66360
6344 SV 87,Volkswagen,New Beatle 1.8,110,moyenne,5,5,blanc,true,18641
7889 JD 97,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
9839 WL 37,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
5926 SS 22,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
686 PP 58,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
7234 QH 35,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
408 WE 65,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
7026 ZX 76,Mercedes,S500,306,très longue,5,5,blanc,false,101300
1072 MX 53,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
2928 YM 84,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8513 OQ 13,BMW,M5,507,très longue,5,5,blanc,false,94800
1477 KX 42,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
5621 UW 80,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
1254 LJ 55,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7869 MN 35,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
5620 SX 87,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
4503 GZ 91,BMW,M5,507,très longue,5,5,noir,true,66360
7269 AA 26,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
8603 LC 34,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4611 JX 40,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
2482 DD 71,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
416 OY 17,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
7336 IR 17,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1092 HW 35,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
6529 VH 25,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
2828 JA 86,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
9378 FB 26,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
4551 EI 91,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
5062 IZ 15,BMW,120i,150,moyenne,5,5,rouge,true,25060
3113 GB 54,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
755 KA 43,Nissan,Almera 1.8,115,moyenne,5,5,blanc,false,16450
7371 AY 74,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
4853 ZE 98,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
2183 WA 10,Mercedes,S500,306,très longue,5,5,bleu,true,70910
955 IR 26,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4219 DD 36,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
548 PH 18,Mercedes,S500,306,très longue,5,5,noir,false,101300
4611 EI 61,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2084 NA 45,BMW,M5,507,très longue,5,5,gris,false,94800
7069 XS 82,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
1455 QF 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2830 HO 64,BMW,M5,507,très longue,5,5,rouge,false,94800
7445 YY 69,BMW,M5,507,très longue,5,5,bleu,false,94800
7000 PM 77,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
7710 SL 10,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
80 HC 89,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
3531 SR 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5001 FY 98,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
3120 ES 43,BMW,M5,507,très longue,5,5,bleu,true,66360
8662 EG 59,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
1737 IF 33,BMW,M5,507,très longue,5,5,bleu,false,94800
2330 TD 49,Mercedes,S500,306,très longue,5,5,bleu,true,70910
1170 NN 13,BMW,M5,507,très longue,5,5,gris,false,94800
1009 SX 33,Lancia,Ypsilon 1.4 16V,90,courte,5,3,rouge,true,9450
2145 KS 78,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
1367 KY 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
4231 LU 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
6883 OT 49,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
8189 TM 41,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
7498 TR 25,Mini,Copper 1.6 16V,115,courte,5,5,noir,true,12740
3775 DG 38,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
495 PF 11,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4030 IY 28,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
343 CK 70,BMW,M5,507,très longue,5,5,gris,false,94800
507 OW 57,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8125 DZ 84,Mercedes,S500,306,très longue,5,5,rouge,false,101300
2887 VG 85,BMW,M5,507,très longue,5,5,gris,false,94800
6459 RE 31,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
9036 WO 89,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
4765 MG 17,BMW,M5,507,très longue,5,5,gris,true,66360
8666 AB 87,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
8720 PB 26,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
